cs_code;cs_nb_pas;cs_bp_code;cs_num;cs_type;cs_face;cs_rf_code;cs_comment;cs_creadat;cs_majdate;cs_majsrc;cs_abddate;cs_abdsrc
4807866;;5940408;;E;;RF192;;24/07/2014 00:00;;;;
4807950;;5942961;;E;;RF192;;24/07/2014 00:00;;;;
4807961;;5942961;;E;;RF192;;24/07/2014 00:00;;;;
4836389;;5967619;;E;;RF192;;05/08/2014 00:00;;;;
4836671;;5967622;;E;;RF192;;05/08/2014 00:00;;;;
4872822;;6000545;;E;;RF192;;21/08/2014 00:00;;;;
5082796;;6194817;;E;;RF192;;04/11/2014 00:00;;;;
5119599;;6226481;;E;;RF192;;18/11/2014 00:00;;;;
5134056;;5940402;;E;;RF192;;21/11/2014 00:00;;;;
5176215;;6274483;;E;;RF192;;05/12/2014 00:00;;;;
5198510;;6293841;;E;;RF192;;15/12/2014 00:00;;;;
5214972;;6306194;;E;;RF192;;19/12/2014 00:00;;;;
5256378;;6341363;;E;;RF192;;16/01/2015 00:00;;;;
5274201;;6357731;;E;;RF192;;27/01/2015 00:00;;;;
5274232;;6357730;;E;;RF192;;27/01/2015 00:00;;;;
7347104;;8138167;;E;;RF192;;06/02/2017 00:00;;;;
7349977;;8138167;;E;;RF192;;06/02/2017 00:00;;;;
7470631;;8243764;;E;;RF192;;01/03/2017 00:00;;;;
7619256;;8389719;;E;;RF192;;27/03/2017 00:00;;;;
7622014;;8395427;;E;;RF192;;28/03/2017 00:00;;;;
8196055;;8819700;;E;;RF192;;21/07/2017 00:00;;;;
8241238;;8844019;;E;;RF192;;28/07/2017 00:00;;;;
8241261;;8844020;;E;;RF192;;28/07/2017 00:00;;;;
12374980;;11083448;;E;;RF192;;20/05/2019 00:00;;;;
12369868;;11084978;;E;;RF192;;20/05/2019 00:00;;;;
12369244;;11084981;;E;;RF192;;20/05/2019 00:00;;;;
12376088;;11083444;;E;;RF192;;20/05/2019 00:00;;;;
12376314;;11083445;;E;;RF192;;20/05/2019 00:00;;;;
12535747;;11165316;;E;;RF192;;06/06/2019 00:00;;;;
12861940;;11331378;;E;;RF192;;05/07/2019 00:00;;;;
12928091;;11362756;;E;;RF192;;11/07/2019 00:00;;;;
12942176;;11364659;;E;;RF192;;12/07/2019 00:00;;;;
13045188;;11414897;;E;;RF192;;23/07/2019 00:00;;;;
13141224;;11471569;;E;;RF192;;31/07/2019 00:00;;;;
13183764;;11489778;;E;;RF192;;05/08/2019 00:00;;;;
13214600;;11504497;;E;;RF192;;07/08/2019 00:00;;;;
13216378;;11508021;;E;;RF192;;07/08/2019 00:00;;;;
13279824;;11544180;;E;;RF192;;14/08/2019 00:00;;;;
13289990;;11547462;;E;;RF192;;16/08/2019 00:00;;;;
13746760;;11819410;;E;;RF192;;26/09/2019 00:00;;;;
14629515;;12241789;;E;;RF192;;06/12/2019 00:00;;;;
15208056;;12543553;;E;;RF192;;28/01/2020 00:00;;;;
15208064;;12543553;;E;;RF192;;28/01/2020 00:00;;;;
15207438;;12543558;;E;;RF192;;28/01/2020 00:00;;;;
15218945;;12547379;;E;;RF192;;29/01/2020 00:00;;;;
15370969;;12610740;;E;;RF192;;07/02/2020 00:00;;;;
15374171;;12621297;;E;;RF192;;07/02/2020 00:00;;;;
15462411;;12668658;;E;;RF192;;13/02/2020 00:00;;;;
15942153;;12908050;;E;;RF192;;23/03/2020 00:00;;;;
15949491;;12907063;;E;;RF192;;24/03/2020 00:00;;;;
16018952;;12949683;;E;;RF192;;30/03/2020 00:00;;;;
16221815;;13054257;;E;;RF192;;16/04/2020 00:00;;;;
16529971;;13223944;;E;;RF192;;14/05/2020 00:00;;;;
16599796;;13272839;;E;;RF192;;19/05/2020 00:00;;;;
16669856;;13328819;;E;;RF192;;26/05/2020 00:00;;;;
17488412;;13721777;;E;;RF192;;17/07/2020 00:00;;;;
17773859;;13856500;;E;;RF192;;06/08/2020 00:00;;;;
17998465;;13970757;;E;;RF192;;24/08/2020 00:00;;;;
18349814;;3288983;;E;;RF192;;17/09/2020 00:00;;;;
18349824;;3288983;;E;;RF192;;17/09/2020 00:00;;;;
18680070;;14262579;;E;;RF192;;05/10/2020 00:00;;;;
18740567;;3288332;;E;;RF192;;08/10/2020 00:00;;;;
18910770;;8075523;;E;;RF192;;17/10/2020 00:00;;;;
18995268;;3289362;;E;;RF192;;23/10/2020 00:00;;;;
19428872;;6162161;;E;;RF192;;19/11/2020 00:00;;;;
19598142;;3291113;;E;;RF192;;27/11/2020 00:00;;;;
19612218;;3291998;;E;;RF192;;27/11/2020 00:00;;;;
19706631;;3292834;;E;;RF192;;03/12/2020 00:00;;;;
20005176;;12211380;;E;;RF192;;20/12/2020 00:00;;;;
20005500;;12211378;;E;;RF192;;20/12/2020 00:00;;;;
20190585;;13352180;;E;;RF192;;03/01/2021 00:00;;;;
20405170;;14901315;;E;;RF192;;15/01/2021 00:00;;;;
20423412;;8307761;;E;;RF192;;18/01/2021 00:00;;;;
20479413;;14913483;;E;;RF192;;20/01/2021 00:00;;;;
20480063;;14913484;;E;;RF192;;20/01/2021 00:00;;;;
20685195;;14990259;;E;;RF192;;30/01/2021 00:00;;;;
20685204;;14990259;;E;;RF192;;30/01/2021 00:00;;;;
20950872;;15080180;;E;;RF192;;13/02/2021 00:00;;;;
20949578;;15080180;;E;;RF192;;13/02/2021 00:00;;;;
21148853;;15106098;;E;;RF192;;23/02/2021 00:00;;;;
21223430;;15146747;;E;;RF192;;25/02/2021 00:00;;;;
21308862;;15181297;;E;;RF192;;02/03/2021 00:00;;;;
21348853;;15187710;;E;;RF192;;03/03/2021 00:00;;;;
21423432;;15219061;;E;;RF192;;08/03/2021 00:00;;;;
21429501;;15219062;;E;;RF192;;08/03/2021 00:00;;;;
21454774;;15231857;;E;;RF192;;09/03/2021 00:00;;;;
21478769;;5811411;;E;;RF192;;10/03/2021 00:00;;;;
21473982;;15239542;;E;;RF192;;10/03/2021 00:00;;;;
21489343;;15239541;;E;;RF192;;10/03/2021 00:00;;;;
21640369;;4081110;;E;;RF192;;17/03/2021 00:00;;;;
21687735;;15301953;;E;;RF192;;19/03/2021 00:00;;;;
21699929;;15301964;;E;;RF192;;19/03/2021 00:00;;;;
21726800;;15310901;;E;;RF192;;22/03/2021 00:00;;;;
21753018;;15319556;;E;;RF192;;23/03/2021 00:00;;;;
21773865;;15294577;;E;;RF192;;24/03/2021 00:00;;;;
21773878;;15294577;;E;;RF192;;24/03/2021 00:00;;;;
21779902;;15332033;;E;;RF192;;24/03/2021 00:00;;;;
21818947;;15342272;;E;;RF192;;25/03/2021 00:00;;;;
21818963;;15342272;;E;;RF192;;25/03/2021 00:00;;;;
21871782;;15351569;;E;;RF192;;29/03/2021 00:00;;;;
22319089;;3291467;;E;;RF192;;21/04/2021 00:00;;;;
22450296;;15551858;;E;;RF192;;28/04/2021 00:00;;;;
22450307;;15551859;;E;;RF192;;28/04/2021 00:00;;;;
22464380;;3286343;;E;;RF192;;28/04/2021 00:00;;;;
22659013;;3886866;;E;;RF192;;06/05/2021 00:00;;;;
22666620;;3961105;;E;;RF192;;06/05/2021 00:00;;;;
24041663;;3290258;;E;;RF192;;07/07/2021 00:00;;;;
24127729;;3289535;;E;;RF192;;09/07/2021 00:00;;;;
24360724;;16163379;;E;;RF192;;21/07/2021 00:00;;;;
24363577;;16169473;;E;;RF192;;21/07/2021 00:00;;;;
24462449;;3292917;;E;;RF192;;26/07/2021 00:00;;;;
24463102;;16197966;;E;;RF192;;26/07/2021 00:00;;;;
24642609;;16244981;;E;;RF192;;03/08/2021 00:00;;;;
24665025;;16256500;;E;;RF192;;03/08/2021 00:00;;;;
24825351;;11793172;;E;;RF192;;12/08/2021 00:00;;;;
24985330;;5396370;;E;;RF192;;20/08/2021 00:00;;;;
25172850;;3289214;;E;;RF192;;27/08/2021 00:00;;;;
25767739;;16577782;;E;;RF192;;21/09/2021 00:00;;;;
26163255;;3290230;;E;;RF192;;06/10/2021 00:00;;;;
26862464;;3610707;;E;;RF192;;26/10/2021 00:00;;;;
27521650;;3291220;;E;;RF192;;16/11/2021 00:00;;;;
27782777;;17187378;;E;;RF192;;22/11/2021 00:00;;;;
28179573;;17168833;;E;;RF192;;30/11/2021 00:00;;;;
28302143;;5564721;;E;;RF192;;02/12/2021 00:00;;;;
29711413;;17630901;;E;;RF192;;07/01/2022 00:00;;;;
29786611;;17658098;;E;;RF192;;12/01/2022 00:00;;;;
30334141;;3292248;;E;;RF192;;26/01/2022 00:00;;;;
30556539;;13352182;;E;;RF192;;01/02/2022 00:00;;;;
30651572;;14991539;;E;;RF192;;02/02/2022 00:00;;;;
30775729;;17831543;;E;;RF192;;07/02/2022 00:00;;;;
31646769;;18042098;;E;;RF192;;04/03/2022 00:00;;;;
32719089;;4634386;;E;;RF192;;05/04/2022 00:00;;;;
32845489;;7617795;;E;;RF192;;08/04/2022 00:00;;;;
35324917;;18910577;;E;;RF192;;20/06/2022 00:00;;;;
35786945;;5874449;;E;;RF192;;29/06/2022 00:00;;;;
36179272;;19075073;;E;;RF192;;11/07/2022 00:00;;;;
36976689;;3290140;;E;;RF192;;02/08/2022 00:00;;;;
37247117;;3291217;;E;;RF192;;09/08/2022 00:00;;;;
38793975;;15181298;;E;;RF192;;23/09/2022 00:00;;;;
38819297;;3292035;;E;;RF192;;26/09/2022 00:00;;;;
39007099;;3291490;;E;;RF192;;28/09/2022 00:00;;;;
39177346;;12231860;;E;;RF192;;02/10/2022 00:00;;;;
39345025;;12542904;;E;;RF192;;06/10/2022 00:00;;;;
39388216;;12964017;;E;;RF192;;07/10/2022 00:00;;;;
39401436;;11550899;;E;;RF192;;10/10/2022 00:00;;;;
39476539;;13020984;;E;;RF192;;12/10/2022 00:00;;;;
39569331;;18876031;;E;;RF192;;13/10/2022 00:00;;;;
39657980;;13278900;;E;;RF192;;17/10/2022 00:00;;;;
40076544;;3291873;;E;;RF192;;27/10/2022 00:00;;;;
40367738;;13272838;;E;;RF192;;08/11/2022 00:00;;;;
40392082;;13272833;;E;;RF192;;09/11/2022 00:00;;;;
40648067;;3285958;;E;;RF192;;16/11/2022 00:00;;;;
40669829;;12543555;;E;;RF192;;16/11/2022 00:00;;;;
40734780;;12664513;;E;;RF192;;17/11/2022 00:00;;;;
42084557;;20363060;;E;;RF192;;29/12/2022 00:00;;;;
43421489;;3288774;;E;;RF192;;26/01/2023 00:00;;;;
44192056;;20700980;;E;;RF192;;06/02/2023 00:00;;;;
44336371;;20711866;;E;;RF192;;08/02/2023 00:00;;;;
44380240;;20716359;;E;;RF192;;10/02/2023 00:00;;;;
49109172;;4844034;;E;;RF192;;27/06/2023 00:00;;;;
1762413;;3286430;;E;;RF192;;08/10/2002 00:00;;;;
1762417;;3286430;;E;;RF192;;08/10/2002 00:00;;;;
1762639;;3290817;;E;;RF192;;02/10/2002 00:00;;;;
1762747;;3288639;;E;;RF192;;24/06/2002 00:00;;;;
1762891;;3291581;;E;;RF192;;24/06/2002 00:00;;;;
1762939;;3291620;;E;;RF192;;06/08/2002 00:00;;;;
1767031;;3290265;;E;;RF192;;04/02/2003 00:00;;;;
1768609;;3291003;;E;;RF192;;25/09/2002 00:00;;;;
1768949;;3290236;;E;;RF192;;09/08/2002 00:00;;;;
1769195;;3291527;;E;;RF192;;09/08/2002 00:00;;;;
1769729;;3287907;;E;;RF192;;04/10/2002 00:00;;;;
1769881;;3284733;;E;;RF192;;11/09/2002 00:00;;;;
1769989;;3286079;;E;;RF192;;12/09/2002 00:00;;;;
1770329;;3284763;;E;;RF192;;11/09/2002 00:00;;;;
1770488;;3287019;;E;;RF192;;12/09/2002 00:00;;;;
1771813;;3290388;;E;;RF192;;10/10/2002 00:00;;;;
1772033;;3291555;;E;;RF192;;10/02/2011 00:00;;;;
1772092;;3292871;;E;;RF192;;25/09/2002 00:00;;;;
1772655;;3286422;;E;;RF192;;07/10/2002 00:00;;;;
1772970;;3285696;;E;;RF192;;07/10/2002 00:00;;;;
1773063;;3288346;;E;;RF192;;09/10/2002 00:00;;;;
1773656;;3285611;;E;;RF192;;09/11/2004 00:00;;;;
1773795;;3292900;;E;;RF192;;10/10/2002 00:00;;;;
1774026;;3290613;;E;;RF192;;27/11/2002 00:00;;;;
1774043;;3290618;;E;;RF192;;08/01/2003 00:00;;;;
1774077;;3290805;;E;;RF192;;29/11/2002 00:00;;;;
1774546;;3291015;;E;;RF192;;21/10/2002 00:00;;;;
1774612;;3289725;;E;;RF192;;21/10/2002 00:00;;;;
1774649;;3290790;;E;;RF192;;26/09/2007 00:00;;;;
1774763;;3291156;;E;;RF192;;21/10/2002 00:00;;;;
1775174;;3290488;;E;;RF192;;21/10/2002 00:00;;;;
1775278;;3290509;;E;;RF192;;21/10/2002 00:00;;;;
1778494;;3291424;;E;;RF192;;15/11/2002 00:00;;;;
1778630;;3292041;;E;;RF192;;02/01/2003 00:00;;;;
1778738;;3288975;;E;;RF192;;13/07/2006 00:00;;;;
1779004;;3287901;;E;;RF192;;31/01/2003 00:00;;;;
1779239;;3290962;;E;;RF192;;26/02/2007 00:00;;;;
1779318;;3291739;;E;;RF192;;06/01/2003 00:00;;;;
1780235;;3286351;;E;;RF192;;06/02/2003 00:00;;;;
1780246;;3286351;;E;;RF192;;06/02/2003 00:00;;;;
1780305;;3286315;;E;;RF192;;06/02/2003 00:00;;;;
1780321;;3286316;;E;;RF192;;25/06/2004 00:00;;;;
1780823;;3290555;;E;;RF192;;24/02/2003 00:00;;;;
1781785;;3287808;;E;;RF192;;17/04/2003 00:00;;;;
1784771;;3284909;;E;;RF192;;03/09/2004 00:00;;;;
1784841;;3291848;;E;;RF192;;20/05/2003 00:00;;;;
1788036;;3289238;;E;;RF192;;24/09/2003 00:00;;;;
1788217;;3284647;;E;;RF192;;07/08/2003 00:00;;;;
1790292;;3290713;;E;;RF192;;28/09/2003 00:00;;;;
1790358;;3289327;;E;;RF192;;28/09/2003 00:00;;;;
1790366;;3289327;;E;;RF192;;28/09/2003 00:00;;;;
1790721;;3285759;;E;;RF192;;28/09/2003 00:00;;;;
1790764;;3288294;;E;;RF192;;28/09/2003 00:00;;;;
1790769;;3288294;;E;;RF192;;28/09/2003 00:00;;;;
1790832;;3288510;;E;;RF192;;28/09/2003 00:00;;;;
1794414;;3288642;;E;;RF192;;16/10/2003 00:00;;;;
1794731;;3286532;;E;;RF192;;16/10/2003 00:00;;;;
1796544;;3291542;;E;;RF192;;05/02/2004 00:00;;;;
1797722;;3289514;;E;;RF192;;09/03/2004 00:00;;;;
1798605;;3288892;;E;;RF192;;28/04/2004 00:00;;;;
1800081;;3290196;;E;;RF192;;28/04/2004 00:00;;;;
1800125;;3291368;;E;;RF192;;28/04/2004 00:00;;;;
1800166;;3289985;;E;;RF192;;28/04/2004 00:00;;;;
1800414;;3290816;;E;;RF192;;28/04/2004 00:00;;;;
1800505;;3290784;;E;;RF192;;28/04/2004 00:00;;;;
1800761;;3285708;;E;;RF192;;28/04/2004 00:00;;;;
1804059;;3284252;;E;;RF192;;15/05/2004 00:00;;;;
1804835;;3290378;;E;;RF192;;15/05/2004 00:00;;;;
1806243;;3290506;;E;;RF192;;26/05/2004 00:00;;;;
1806410;;3291614;;E;;RF192;;02/12/2010 00:00;;;;
1806563;;3292460;;E;;RF192;;03/07/2004 00:00;;;;
1806976;;3291182;;E;;RF192;;26/05/2004 00:00;;;;
1807751;;3286587;;E;;RF192;;26/05/2004 00:00;;;;
1807901;;3290934;;E;;RF192;;26/05/2004 00:00;;;;
1810506;;3292251;;E;;RF192;;16/06/2004 00:00;;;;
1810906;;3292251;;E;;RF192;;16/06/2004 00:00;;;;
1811435;;3286238;;E;;RF192;;16/06/2004 00:00;;;;
1811531;;3286329;;E;;RF192;;16/06/2004 00:00;;;;
1811549;;3286329;;E;;RF192;;16/06/2004 00:00;;;;
1811633;;3292972;;E;;RF192;;16/06/2004 00:00;;;;
1812248;;3290270;;E;;RF192;;16/06/2004 00:00;;;;
1816961;;3286192;;E;;RF192;;05/07/2004 00:00;;;;
1817009;;3286175;;E;;RF192;;05/07/2004 00:00;;;;
1817183;;3284463;;E;;RF192;;05/07/2004 00:00;;;;
1817565;;3288488;;E;;RF192;;05/07/2004 00:00;;;;
1817739;;3284336;;E;;RF192;;05/07/2004 00:00;;;;
1817814;;3289361;;E;;RF192;;05/07/2004 00:00;;;;
1817842;;3283295;;E;;RF192;;05/07/2004 00:00;;;;
1820734;;3288475;;E;;RF192;;27/08/2004 00:00;;;;
1823352;;3284210;;E;;RF192;;23/09/2004 00:00;;;;
1823398;;3284356;;E;;RF192;;23/09/2004 00:00;;;;
1826029;;3287680;;E;;RF192;;29/09/2004 00:00;;;;
1830375;;3289467;;E;;RF192;;08/10/2004 00:00;;;;
1830425;;3290963;;E;;RF192;;08/10/2004 00:00;;;;
1830646;;3286822;;E;;RF192;;19/10/2004 00:00;;;;
1830978;;3292537;;E;;RF192;;19/10/2004 00:00;;;;
1831030;;3292522;;E;;RF192;;19/10/2004 00:00;;;;
1831067;;3291178;;E;;RF192;;19/10/2004 00:00;;;;
1832341;;3289358;;E;;RF192;;25/10/2004 00:00;;;;
1833649;;3292950;;E;;RF192;;25/10/2004 00:00;;;;
1834138;;3285608;;E;;RF192;;25/10/2004 00:00;;;;
1834169;;3290629;;E;;RF192;;25/10/2004 00:00;;;;
1834170;;3290629;;E;;RF192;;25/10/2004 00:00;;;;
1834202;;3290656;;E;;RF192;;25/10/2004 00:00;;;;
1834254;;3290681;;E;;RF192;;25/10/2004 00:00;;;;
1834579;;3290774;;E;;RF192;;25/10/2004 00:00;;;;
1834805;;3284695;;E;;RF192;;25/10/2004 00:00;;;;
1835424;;3284542;;E;;RF192;;22/11/2004 00:00;;;;
1837732;;3291304;;E;;RF192;;30/11/2004 00:00;;;;
1839816;;3291793;;E;;RF192;;09/12/2004 00:00;;;;
1844477;;3285748;;E;;RF192;;01/02/2005 00:00;;;;
1844498;;3285748;;E;;RF192;;01/02/2005 00:00;;;;
1845285;;3290895;;E;;RF192;;01/02/2005 00:00;;;;
1845363;;3290730;;E;;RF192;;01/02/2005 00:00;;;;
1845831;;3289398;;E;;RF192;;08/03/2005 00:00;;;;
1846190;;3289546;;E;;RF192;;08/03/2005 00:00;;;;
1846296;;3289383;;E;;RF192;;08/03/2005 00:00;;;;
1846364;;3288582;;E;;RF192;;08/03/2005 00:00;;;;
1850591;;3286389;;E;;RF192;;25/04/2005 00:00;;;;
1850799;;3290511;;E;;RF192;;19/01/2009 00:00;;;;
1856513;;3291073;;E;;RF192;;03/07/2005 00:00;;;;
1856541;;3291213;;E;;RF192;;03/07/2005 00:00;;;;
1857043;;3287594;;E;;RF192;;03/07/2005 00:00;;;;
1857268;;3288742;;E;;RF192;;03/07/2005 00:00;;;;
1860444;;3289271;;E;;RF192;;19/07/2005 00:00;;;;
1870150;;3287545;;E;;RF192;;28/09/2005 00:00;;;;
1870421;;3291601;;E;;RF192;;28/09/2005 00:00;;;;
1872307;;3285359;;E;;RF192;;13/10/2005 00:00;;;;
1872316;;3285359;;E;;RF192;;13/10/2005 00:00;;;;
1873061;;3289007;;E;;RF192;;13/10/2005 00:00;;;;
1874049;;3284474;;E;;RF192;;24/10/2005 00:00;;;;
1874800;;3287456;;E;;RF192;;14/11/2005 00:00;;;;
1874803;;3287251;;E;;RF192;;14/11/2005 00:00;;;;
1875131;;3287463;;E;;RF192;;14/11/2005 00:00;;;;
1875146;;3287463;;E;;RF192;;14/11/2005 00:00;;;;
1875179;;3287509;;E;;RF192;;14/11/2005 00:00;;;;
1880094;;3289528;;E;;RF192;;20/12/2005 00:00;;;;
1881373;;3291713;;E;;RF192;;20/12/2005 00:00;;;;
1882809;;3292455;;E;;RF192;;21/12/2005 00:00;;;;
1882964;;3287625;;E;;RF192;;21/12/2005 00:00;;;;
1883185;;3288616;;E;;RF192;;21/12/2005 00:00;;;;
1883225;;3289236;;E;;RF192;;21/12/2005 00:00;;;;
1884007;;3290345;;E;;RF192;;21/12/2005 00:00;;;;
1884291;;3288957;;E;;RF192;;21/12/2005 00:00;;;;
1885672;;3292104;;E;;RF192;;31/01/2006 00:00;;;;
1886187;;3287449;;E;;RF192;;31/01/2006 00:00;;;;
1888876;;3290504;;E;;RF192;;10/03/2006 00:00;;;;
1892627;;3286919;;E;;RF192;;18/04/2006 00:00;;;;
1893532;;3286969;;E;;RF192;;25/04/2006 00:00;;;;
1893797;;3285684;;E;;RF192;;25/04/2006 00:00;;;;
1893799;;3285684;;E;;RF192;;25/04/2006 00:00;;;;
1893866;;3286891;;E;;RF192;;25/04/2006 00:00;;;;
1895517;;3286297;;E;;RF192;;26/04/2006 00:00;;;;
1902349;;3285338;;E;;RF192;;13/06/2006 00:00;;;;
1902356;;3285338;;E;;RF192;;13/06/2006 00:00;;;;
1905652;;3290931;;E;;RF192;;30/06/2006 00:00;;;;
1907327;;3289348;;E;;RF192;;31/07/2006 00:00;;;;
1907360;;3289378;;E;;RF192;;31/07/2006 00:00;;;;
1907972;;3289198;;E;;RF192;;01/09/2006 00:00;;;;
1908038;;3288094;;E;;RF192;;01/09/2006 00:00;;;;
1908061;;3288165;;E;;RF192;;01/09/2006 00:00;;;;
1908154;;3287798;;E;;RF192;;01/09/2006 00:00;;;;
1908310;;3287874;;E;;RF192;;01/09/2006 00:00;;;;
1908669;;3288001;;E;;RF192;;01/09/2006 00:00;;;;
1910672;;3290652;;E;;RF192;;20/09/2006 00:00;;;;
1913380;;3289272;;E;;RF192;;25/09/2006 00:00;;;;
1933470;;3291386;;E;;RF192;;22/11/2006 00:00;;;;
1950417;;3290949;;E;;RF192;;12/01/2007 00:00;;;;
1951684;;3290576;;E;;RF192;;23/01/2007 00:00;;;;
1951704;;3288054;;E;;RF192;;23/01/2007 00:00;;;;
1951715;;3288054;;E;;RF192;;23/01/2007 00:00;;;;
1952402;;3289391;;E;;RF192;;23/01/2007 00:00;;;;
1952537;;3289449;;E;;RF192;;23/01/2007 00:00;;;;
1954494;;3288860;;E;;RF192;;31/01/2007 00:00;;;;
1957682;;3284953;;E;;RF192;;24/09/2007 00:00;;;;
1958096;;3288981;;E;;RF192;;01/02/2007 00:00;;;;
1962648;;3291513;;E;;RF192;;15/03/2007 00:00;;;;
1978091;;3292145;;E;;RF192;;31/07/2007 00:00;;;;
1978981;;3291779;;E;;RF192;;08/08/2007 00:00;;;;
1982464;;3290620;;E;;RF192;;22/08/2007 00:00;;;;
1983527;;3285639;;E;;RF192;;29/08/2007 00:00;;;;
1985628;;3291126;;E;;RF192;;18/09/2007 00:00;;;;
1988895;;3291767;;E;;RF192;;02/10/2007 00:00;;;;
1992809;;3291541;;E;;RF192;;12/11/2007 00:00;;;;
2028744;;3291760;;E;;RF192;;03/01/2008 00:00;;;;
2029365;;3291732;;E;;RF192;;03/01/2008 00:00;;;;
2029433;;3290497;;E;;RF192;;03/01/2008 00:00;;;;
2031338;;3283997;;E;;RF192;;10/01/2008 00:00;;;;
2031586;;3291314;;E;;RF192;;16/01/2008 00:00;;;;
2031719;;3283988;;E;;RF192;;10/01/2008 00:00;;;;
2038216;;3291550;;E;;RF192;;27/02/2008 00:00;;;;
2041006;;3290560;;E;;RF192;;20/03/2008 00:00;;;;
2041017;;3290565;;E;;RF192;;20/03/2008 00:00;;;;
2041575;;3290735;;E;;RF192;;25/03/2008 00:00;;;;
2045617;;3286791;;E;;RF192;;21/04/2008 00:00;;;;
2055406;;3292413;;E;;RF192;;06/06/2008 00:00;;;;
2056434;;3287209;;E;;RF192;;10/06/2008 00:00;;;;
2061752;;3290369;;E;;RF192;;10/07/2008 00:00;;;;
2065406;;3287199;;E;;RF192;;24/07/2008 00:00;;;;
2067665;;3292490;;E;;RF192;;30/07/2008 00:00;;;;
2079786;;3285586;;E;;RF192;;14/10/2008 00:00;;;;
2081447;;3290980;;E;;RF192;;03/11/2008 00:00;;;;
2081642;;3288236;;E;;RF192;;04/11/2008 00:00;;;;
2082534;;3291667;;E;;RF192;;13/11/2008 00:00;;;;
2090798;;3291177;;E;;RF192;;08/01/2009 00:00;;;;
2090823;;3291177;;E;;RF192;;08/01/2009 00:00;;;;
2090909;;3291214;;E;;RF192;;06/01/2009 00:00;;;;
2091047;;3291185;;E;;RF192;;06/01/2009 00:00;;;;
2094270;;3291605;;E;;RF192;;26/01/2009 00:00;;;;
2105773;;3285024;;E;;RF192;;02/06/2010 00:00;;;;
2105789;;3284986;;E;;RF192;;26/03/2009 00:00;;;;
2109094;;3289049;;E;;RF192;;09/04/2009 00:00;;;;
2112341;;3290692;;E;;RF192;;23/04/2009 00:00;;;;
2119250;;3285401;;E;;RF192;;04/06/2009 00:00;;;;
2119885;;3290920;;E;;RF192;;11/06/2009 00:00;;;;
2122361;;3291517;;E;;RF192;;30/06/2009 00:00;;;;
2126488;;3291865;;E;;RF192;;15/07/2009 00:00;;;;
2126518;;3288590;;E;;RF192;;21/07/2009 00:00;;;;
2126530;;3288590;;E;;RF192;;21/07/2009 00:00;;;;
2126912;;3289598;;E;;RF192;;21/07/2009 00:00;;;;
2127260;;3289422;;E;;RF192;;21/07/2009 00:00;;;;
2127294;;3289451;;E;;RF192;;21/07/2009 00:00;;;;
2127444;;3289393;;E;;RF192;;21/07/2009 00:00;;;;
2127535;;3288615;;E;;RF192;;21/07/2009 00:00;;;;
2127560;;3288420;;E;;RF192;;21/07/2009 00:00;;;;
2127571;;3288420;;E;;RF192;;21/07/2009 00:00;;;;
2127971;;3290408;;E;;RF192;;21/07/2009 00:00;;;;
2128252;;3289604;;E;;RF192;;21/07/2009 00:00;;;;
2128403;;3289442;;E;;RF192;;21/07/2009 00:00;;;;
2128688;;3289227;;E;;RF192;;21/07/2009 00:00;;;;
2128694;;3289227;;E;;RF192;;21/07/2009 00:00;;;;
2128806;;3288608;;E;;RF192;;21/07/2009 00:00;;;;
2128848;;3288387;;E;;RF192;;21/07/2009 00:00;;;;
2128932;;3288387;;E;;RF192;;21/07/2009 00:00;;;;
2129519;;3288592;;E;;RF192;;20/07/2009 00:00;;;;
2129609;;3290250;;E;;RF192;;20/07/2009 00:00;;;;
2129732;;3288845;;E;;RF192;;20/07/2009 00:00;;;;
2129753;;3288050;;E;;RF192;;20/07/2009 00:00;;;;
2130033;;3287941;;E;;RF192;;20/07/2009 00:00;;;;
2130135;;3287905;;E;;RF192;;20/07/2009 00:00;;;;
2130868;;3290802;;E;;RF192;;03/08/2009 00:00;;;;
2130955;;3289437;;E;;RF192;;21/07/2009 00:00;;;;
2131564;;3290782;;E;;RF192;;03/08/2009 00:00;;;;
2136945;;3291980;;E;;RF192;;06/10/2009 00:00;;;;
2136948;;3291980;;E;;RF192;;06/10/2009 00:00;;;;
2146998;;3290871;;E;;RF192;;09/12/2009 00:00;;;;
2147025;;3290871;;E;;RF192;;09/12/2009 00:00;;;;
2147063;;3284466;;E;;RF192;;09/12/2009 00:00;;;;
2148192;;3289823;;E;;RF192;;09/12/2009 00:00;;;;
2148730;;3284544;;E;;RF192;;09/12/2009 00:00;;;;
2161850;;3284678;;E;;RF192;;15/03/2010 00:00;;;;
2178374;;3290592;;E;;RF192;;28/06/2010 00:00;;;;
2188791;;3288137;;E;;RF192;;13/10/2010 00:00;;;;
2201873;;3291700;;E;;RF192;;23/11/2010 00:00;;;;
2208850;;3289541;;E;;RF192;;18/01/2011 00:00;;;;
2210337;;3288785;;E;;RF192;;26/01/2011 00:00;;;;
2210579;;3291020;;E;;RF192;;01/02/2011 00:00;;;;
2210582;;3291020;;E;;RF192;;01/02/2011 00:00;;;;
2211623;;3292837;;E;;RF192;;03/02/2011 00:00;;;;
2212159;;3284922;;E;;RF192;;19/01/2012 00:00;;;;
2216569;;3286015;;E;;RF192;;08/03/2011 00:00;;;;
