rt_id;rt_code;rt_code_ext;rt_fo_code;rt_fo_ordr;rt_comment;rt_creadat;rt_majdate;rt_majsrc;rt_abddate;rt_abdsrc
36578;39742473;;FO000000247413;4;;05/07/2023 00:00;;;;
36579;39750679;;FO000000158944;1;;05/07/2023 00:00;;;;
36580;39752462;;FO000000143046;1;;05/07/2023 00:00;;;;
36581;39754129;;FO000000194577;1;;05/07/2023 00:00;;;;
36582;39754173;;FO000000124732;1;;05/07/2023 00:00;;;;
36583;39754173;;FO000000110548;2;;05/07/2023 00:00;;;;
36584;39754479;;FO000000257748;1;;05/07/2023 00:00;;;;
36585;39754479;;FO000000257604;2;;05/07/2023 00:00;;;;
36586;39754479;;FO000000251352;3;;05/07/2023 00:00;;;;
36587;39754479;;FO000000251208;4;;05/07/2023 00:00;;;;
36588;39754479;;FO000000251064;5;;05/07/2023 00:00;;;;
36589;39754479;;FO000000250920;6;;05/07/2023 00:00;;;;
36590;39754479;;FO000000250776;7;;05/07/2023 00:00;;;;
36591;39754479;;FO000000250632;8;;05/07/2023 00:00;;;;
36592;39754479;;FO000000250488;9;;05/07/2023 00:00;;;;
36593;39754479;;FO000000250344;10;;05/07/2023 00:00;;;;
36594;39754813;;FO000000187415;1;;05/07/2023 00:00;;;;
36595;39754813;;FO000000187559;2;;05/07/2023 00:00;;;;
36596;39766710;;FO000000085012;1;;05/07/2023 00:00;;;;
36597;39766955;;FO000000100722;1;;05/07/2023 00:00;;;;
36598;39766955;;FO000000100794;2;;05/07/2023 00:00;;;;
36599;39766955;;FO000000100866;3;;05/07/2023 00:00;;;;
36600;39766955;;FO000000100938;4;;05/07/2023 00:00;;;;
36601;39767916;;FO000000124311;1;;05/07/2023 00:00;;;;
36602;39767916;;FO000000111711;2;;05/07/2023 00:00;;;;
36603;39767916;;FO000000111423;3;;05/07/2023 00:00;;;;
36604;39767943;;FO000000249497;1;;05/07/2023 00:00;;;;
36605;39767943;;FO000000249641;2;;05/07/2023 00:00;;;;
36606;39767943;;FO000000249785;3;;05/07/2023 00:00;;;;
36607;39767943;;FO000000249929;4;;05/07/2023 00:00;;;;
36608;39767943;;FO000000250073;5;;05/07/2023 00:00;;;;
36609;39768524;;FO000000273649;1;;05/07/2023 00:00;;;;
36610;39768524;;FO000000273577;2;;05/07/2023 00:00;;;;
36611;39768524;;FO000000273277;3;;05/07/2023 00:00;;;;
36612;39771738;;FO000000088495;1;;05/07/2023 00:00;;;;
36613;39772877;;FO000000223511;1;;05/07/2023 00:00;;;;
36614;39776089;;FO000000073898;1;;05/07/2023 00:00;;;;
36615;39776089;;FO000000080546;2;;05/07/2023 00:00;;;;
36616;39776089;;FO000000080474;3;;05/07/2023 00:00;;;;
36617;39776123;;FO000000263416;1;;05/07/2023 00:00;;;;
36618;39776123;;FO000000270445;2;;05/07/2023 00:00;;;;
36619;39777034;;FO000000150519;1;;05/07/2023 00:00;;;;
36620;39780020;;FO000000152200;1;;05/07/2023 00:00;;;;
36621;39780020;;FO000000152056;2;;05/07/2023 00:00;;;;
36622;39780020;;FO000000148900;3;;05/07/2023 00:00;;;;
36623;39780719;;FO000000214696;1;;05/07/2023 00:00;;;;
36624;39780719;;FO000000214828;2;;05/07/2023 00:00;;;;
36625;39780719;;FO000000206008;3;;05/07/2023 00:00;;;;
36626;39780719;;FO000000214792;4;;05/07/2023 00:00;;;;
36627;39780994;;FO000000235695;1;;05/07/2023 00:00;;;;
36628;39784718;;FO000000093747;1;;05/07/2023 00:00;;;;
36629;39784718;;FO000000093819;2;;05/07/2023 00:00;;;;
36630;39785358;;FO000000252623;1;;05/07/2023 00:00;;;;
36631;39785358;;FO000000252767;2;;05/07/2023 00:00;;;;
36632;39785358;;FO000000252911;3;;05/07/2023 00:00;;;;
36633;39785358;;FO000000253055;4;;05/07/2023 00:00;;;;
36634;39785358;;FO000000253199;5;;05/07/2023 00:00;;;;
36635;39785358;;FO000000253343;6;;05/07/2023 00:00;;;;
36636;39785358;;FO000000253487;7;;05/07/2023 00:00;;;;
36637;39785819;;FO000000175667;1;;05/07/2023 00:00;;;;
36638;39785819;;FO000000175523;2;;05/07/2023 00:00;;;;
36639;39785819;;FO000000175379;3;;05/07/2023 00:00;;;;
36640;39785819;;FO000000175235;4;;05/07/2023 00:00;;;;
36641;39785819;;FO000000175091;5;;05/07/2023 00:00;;;;
36642;39785914;;FO000000111000;1;;05/07/2023 00:00;;;;
36643;39787335;;FO000000252204;1;;05/07/2023 00:00;;;;
36644;39787445;;FO000000210105;1;;05/07/2023 00:00;;;;
36645;39792254;;FO000000183432;1;;05/07/2023 00:00;;;;
36646;39794804;;FO000000016096;1;;05/07/2023 00:00;;;;
36647;39795210;;FO000000225267;1;;05/07/2023 00:00;;;;
36648;39795224;;FO000000204276;1;;05/07/2023 00:00;;;;
36649;39796679;;FO000000231007;1;;05/07/2023 00:00;;;;
36650;39796679;;FO000000230863;2;;05/07/2023 00:00;;;;
36651;39796679;;FO000000230719;3;;05/07/2023 00:00;;;;
36652;39796679;;FO000000230575;4;;05/07/2023 00:00;;;;
36653;39796679;;FO000000230431;5;;05/07/2023 00:00;;;;
36654;39799087;;FO000000139921;1;;05/07/2023 00:00;;;;
36655;39801721;;FO000000106978;3;;05/07/2023 00:00;;;;
36656;39803349;;FO000000263817;1;;05/07/2023 00:00;;;;
36657;39803349;;FO000000263745;2;;05/07/2023 00:00;;;;
36658;39803349;;FO000000263673;3;;05/07/2023 00:00;;;;
36659;39806777;;FO000000194610;1;;05/07/2023 00:00;;;;
36660;39807397;;FO000000185948;1;;05/07/2023 00:00;;;;
36661;39807397;;FO000000185804;2;;05/07/2023 00:00;;;;
36662;39807397;;FO000000185660;3;;05/07/2023 00:00;;;;
36663;39807397;;FO000000185516;4;;05/07/2023 00:00;;;;
36664;39807397;;FO000000185372;5;;05/07/2023 00:00;;;;
36665;39810012;;FO000000050407;4;;05/07/2023 00:00;;;;
36666;39810012;;FO000000113937;5;;05/07/2023 00:00;;;;
36667;39810012;;FO000000023539;6;;05/07/2023 00:00;;;;
36668;39810012;;FO000000042295;7;;05/07/2023 00:00;;;;
36669;39810012;;FO000000070759;8;;05/07/2023 00:00;;;;
36670;39810012;;FO000000084583;9;;05/07/2023 00:00;;;;
36671;39810012;;FO000000097171;10;;05/07/2023 00:00;;;;
36672;39810012;;FO000000034255;11;;05/07/2023 00:00;;;;
36673;39810012;;FO000000107337;12;;05/07/2023 00:00;;;;
36674;39810012;;FO000000140931;13;;05/07/2023 00:00;;;;
36675;39810012;;FO000000140787;14;;05/07/2023 00:00;;;;
36676;39810012;;FO000000226086;15;;05/07/2023 00:00;;;;
36677;39810012;;FO000000136743;16;;05/07/2023 00:00;;;;
36678;39810012;;FO000000106389;17;;05/07/2023 00:00;;;;
36679;39810012;;FO000000106245;18;;05/07/2023 00:00;;;;
36680;39810216;;FO000000205422;1;;05/07/2023 00:00;;;;
36681;39810216;;FO000000205566;2;;05/07/2023 00:00;;;;
36682;39810216;;FO000000205710;3;;05/07/2023 00:00;;;;
36683;39810216;;FO000000205854;4;;05/07/2023 00:00;;;;
36684;39810216;;FO000000169266;5;;05/07/2023 00:00;;;;
36685;39814398;;FO000000150148;1;;05/07/2023 00:00;;;;
36686;39814398;;FO000000150292;2;;05/07/2023 00:00;;;;
36687;39818065;;FO000000055135;4;;05/07/2023 00:00;;;;
36688;39818065;;FO000000154931;5;;05/07/2023 00:00;;;;
36689;39818065;;FO000000155003;6;;05/07/2023 00:00;;;;
36690;39818065;;FO000000022875;7;;05/07/2023 00:00;;;;
36691;39818065;;FO000000022995;8;;05/07/2023 00:00;;;;
36692;39818065;;FO000000023067;9;;05/07/2023 00:00;;;;
36693;39818065;;FO000000000025;10;;05/07/2023 00:00;;;;
36694;39818065;;FO000000008071;11;;05/07/2023 00:00;;;;
36695;39818065;;FO000000100161;12;;05/07/2023 00:00;;;;
36696;39818065;;FO000000100089;13;;05/07/2023 00:00;;;;
36697;39822369;;FO000000079039;1;;05/07/2023 00:00;;;;
36698;39824339;;FO000000038109;11;;05/07/2023 00:00;;;;
36699;39824339;;FO000000038325;12;;05/07/2023 00:00;;;;
36700;39824339;;FO000000037893;13;;05/07/2023 00:00;;;;
36701;39824339;;FO000000038253;14;;05/07/2023 00:00;;;;
36702;39824339;;FO000000038181;15;;05/07/2023 00:00;;;;
36703;39824339;;FO000000037965;16;;05/07/2023 00:00;;;;
36704;39824339;;FO000000038037;17;;05/07/2023 00:00;;;;
36705;39824339;;FO000000038469;18;;05/07/2023 00:00;;;;
36706;39824339;;FO000000089853;19;;05/07/2023 00:00;;;;
36707;39824339;;FO000000038397;20;;05/07/2023 00:00;;;;
36708;39824339;;FO000000271545;21;;05/07/2023 00:00;;;;
36709;39828735;;FO000000105763;3;;05/07/2023 00:00;;;;
36710;39831344;;FO000000246185;1;;05/07/2023 00:00;;;;
36711;39836466;;FO000000231298;1;;05/07/2023 00:00;;;;
36712;39836466;;FO000000231370;2;;05/07/2023 00:00;;;;
36713;39836466;;FO000000231442;3;;05/07/2023 00:00;;;;
36714;39837420;;FO000000039723;7;;05/07/2023 00:00;;;;
36715;39837420;;FO000000027483;8;;05/07/2023 00:00;;;;
36716;39837420;;FO000000027771;9;;05/07/2023 00:00;;;;
36717;39837420;;FO000000027915;10;;05/07/2023 00:00;;;;
36718;39837420;;FO000000027627;11;;05/07/2023 00:00;;;;
36719;39837420;;FO000000270951;12;;05/07/2023 00:00;;;;
36720;39837420;;FO000000027339;13;;05/07/2023 00:00;;;;
36721;39837420;;FO000000053343;14;;05/07/2023 00:00;;;;
36722;39837420;;FO000000053631;15;;05/07/2023 00:00;;;;
36723;39837420;;FO000000053919;16;;05/07/2023 00:00;;;;
36724;39837420;;FO000000007045;17;;05/07/2023 00:00;;;;
36725;39837420;;FO000000002977;18;;05/07/2023 00:00;;;;
36726;39837420;;FO000000192143;19;;05/07/2023 00:00;;;;
36727;39837420;;FO000000192287;20;;05/07/2023 00:00;;;;
36728;39837420;;FO000000172787;21;;05/07/2023 00:00;;;;
36729;39837420;;FO000000143495;22;;05/07/2023 00:00;;;;
36730;39839677;;FO000000165346;1;;05/07/2023 00:00;;;;
36731;39839677;;FO000000165202;2;;05/07/2023 00:00;;;;
36732;39839677;;FO000000165058;3;;05/07/2023 00:00;;;;
36733;39839677;;FO000000218941;4;;05/07/2023 00:00;;;;
36734;39839677;;FO000000218797;5;;05/07/2023 00:00;;;;
36735;39840641;;FO000000169945;1;;05/07/2023 00:00;;;;
36736;39845134;;FO000000107891;4;;05/07/2023 00:00;;;;
36737;39845820;;FO000000090675;1;;05/07/2023 00:00;;;;
36738;39848814;;FO000000190726;1;;05/07/2023 00:00;;;;
36739;39848814;;FO000000190870;2;;05/07/2023 00:00;;;;
36740;39848814;;FO000000191014;3;;05/07/2023 00:00;;;;
36741;39851471;;FO000000127854;1;;05/07/2023 00:00;;;;
36742;39853936;;FO000000135573;1;;05/07/2023 00:00;;;;
36743;39853936;;FO000000135429;2;;05/07/2023 00:00;;;;
36744;39857841;;FO000000149274;1;;05/07/2023 00:00;;;;
36745;39857841;;FO000000149322;2;;05/07/2023 00:00;;;;
36746;39864161;;FO000000248624;1;;05/07/2023 00:00;;;;
36747;39865694;;FO000000200436;3;;05/07/2023 00:00;;;;
36748;39865694;;FO000000078520;4;;05/07/2023 00:00;;;;
36749;39865717;;FO000000008226;1;;05/07/2023 00:00;;;;
36750;39870394;;FO000000141811;1;;05/07/2023 00:00;;;;
36751;39870394;;FO000000141847;2;;05/07/2023 00:00;;;;
36752;39872315;;FO000000003720;1;;05/07/2023 00:00;;;;
36753;39872315;;FO000000061142;2;;05/07/2023 00:00;;;;
36754;39872315;;FO000000060998;3;;05/07/2023 00:00;;;;
36755;39872315;;FO000000117592;4;;05/07/2023 00:00;;;;
36756;39872315;;FO000000123172;5;;05/07/2023 00:00;;;;
36757;39872315;;FO000000060854;6;;05/07/2023 00:00;;;;
36758;39877261;;FO000000137374;6;;05/07/2023 00:00;;;;
36759;39877261;;FO000000137230;7;;05/07/2023 00:00;;;;
36760;39877261;;FO000000102710;8;;05/07/2023 00:00;;;;
36761;39877261;;FO000000015434;9;;05/07/2023 00:00;;;;
36762;39877261;;FO000000137038;10;;05/07/2023 00:00;;;;
36763;39877261;;FO000000136894;11;;05/07/2023 00:00;;;;
36764;39877261;;FO000000072626;12;;05/07/2023 00:00;;;;
36765;39877261;;FO000000020822;13;;05/07/2023 00:00;;;;
36766;39877261;;FO000000071414;14;;05/07/2023 00:00;;;;
36767;39877261;;FO000000071270;15;;05/07/2023 00:00;;;;
36768;39877261;;FO000000001224;16;;05/07/2023 00:00;;;;
36769;39877261;;FO000000047330;17;;05/07/2023 00:00;;;;
36770;39877261;;FO000000082706;18;;05/07/2023 00:00;;;;
36771;39877261;;FO000000082562;19;;05/07/2023 00:00;;;;
36772;39877261;;FO000000154972;20;;05/07/2023 00:00;;;;
36773;39877261;;FO000000155044;21;;05/07/2023 00:00;;;;
36774;39878245;;FO000000221744;1;;05/07/2023 00:00;;;;
36775;39880497;;FO000000171288;1;;05/07/2023 00:00;;;;
36776;39882471;;FO000000193279;1;;05/07/2023 00:00;;;;
36777;39882471;;FO000000193135;2;;05/07/2023 00:00;;;;
36778;39883440;;FO000000256103;3;;05/07/2023 00:00;;;;
36779;39883440;;FO000000256115;4;;05/07/2023 00:00;;;;
36780;39883440;;FO000000256127;5;;05/07/2023 00:00;;;;
36781;39884068;;FO000000057400;22;;05/07/2023 00:00;;;;
36782;39884068;;FO000000057580;23;;05/07/2023 00:00;;;;
36783;39886715;;FO000000216257;1;;05/07/2023 00:00;;;;
36784;39888078;;FO000000203090;13;;05/07/2023 00:00;;;;
36785;39888078;;FO000000202946;14;;05/07/2023 00:00;;;;
36786;39888078;;FO000000097710;15;;05/07/2023 00:00;;;;
36787;39888078;;FO000000097926;16;;05/07/2023 00:00;;;;
36788;39888078;;FO000000105620;17;;05/07/2023 00:00;;;;
36789;39888078;;FO000000105692;18;;05/07/2023 00:00;;;;
36790;39888078;;FO000000088266;19;;05/07/2023 00:00;;;;
36791;39888078;;FO000000090472;20;;05/07/2023 00:00;;;;
36792;39890465;;FO000000232611;1;;05/07/2023 00:00;;;;
36793;39897306;;FO000000133480;1;;05/07/2023 00:00;;;;
36794;39900976;;FO000000211218;1;;05/07/2023 00:00;;;;
36795;39900976;;FO000000211074;2;;05/07/2023 00:00;;;;
36796;39901641;;FO000000127702;3;;05/07/2023 00:00;;;;
36797;39901641;;FO000000170656;4;;05/07/2023 00:00;;;;
36798;39901641;;FO000000170512;5;;05/07/2023 00:00;;;;
36799;39915582;;FO000000055104;4;;05/07/2023 00:00;;;;
36800;39915582;;FO000000082596;5;;05/07/2023 00:00;;;;
36801;39915582;;FO000000082740;6;;05/07/2023 00:00;;;;
36802;39915582;;FO000000047364;7;;05/07/2023 00:00;;;;
36803;39915582;;FO000000001258;8;;05/07/2023 00:00;;;;
36804;39915582;;FO000000071304;9;;05/07/2023 00:00;;;;
36805;39915582;;FO000000071448;10;;05/07/2023 00:00;;;;
36806;39915582;;FO000000020856;11;;05/07/2023 00:00;;;;
36807;39915582;;FO000000074624;12;;05/07/2023 00:00;;;;
36808;39918723;;FO000000092142;1;;05/07/2023 00:00;;;;
36809;39931192;;FO000000102952;2;;05/07/2023 00:00;;;;
36810;39931192;;FO000000158808;3;;05/07/2023 00:00;;;;
36811;39931192;;FO000000158736;4;;05/07/2023 00:00;;;;
36812;39931192;;FO000000030008;5;;05/07/2023 00:00;;;;
36813;39931192;;FO000000201310;6;;05/07/2023 00:00;;;;
36814;39931192;;FO000000201454;7;;05/07/2023 00:00;;;;
36815;39931192;;FO000000040524;8;;05/07/2023 00:00;;;;
36816;39931192;;FO000000040566;9;;05/07/2023 00:00;;;;
36817;39943291;;FO000000187461;1;;05/07/2023 00:00;;;;
36818;39943291;;FO000000187317;2;;05/07/2023 00:00;;;;
36819;39947104;;FO000000236182;1;;05/07/2023 00:00;;;;
36820;39947104;;FO000000236326;2;;05/07/2023 00:00;;;;
36821;39947104;;FO000000266592;3;;05/07/2023 00:00;;;;
36822;39947104;;FO000000266736;4;;05/07/2023 00:00;;;;
36823;39952123;;FO000000112843;1;;05/07/2023 00:00;;;;
36824;39955240;;FO000000139625;1;;05/07/2023 00:00;;;;
36825;39955520;;FO000000172899;1;;05/07/2023 00:00;;;;
36826;39959785;;FO000000194641;1;;05/07/2023 00:00;;;;
36827;39966115;;FO000000232996;1;;05/07/2023 00:00;;;;
36828;39966115;;FO000000233068;2;;05/07/2023 00:00;;;;
36829;39966115;;FO000000232924;3;;05/07/2023 00:00;;;;
36830;39966239;;FO000000147953;1;;05/07/2023 00:00;;;;
36831;39966239;;FO000000147809;2;;05/07/2023 00:00;;;;
36832;39973420;;FO000000133410;1;;05/07/2023 00:00;;;;
36833;39976983;;FO000000139036;1;;05/07/2023 00:00;;;;
36834;39976983;;FO000000097028;2;;05/07/2023 00:00;;;;
36835;39977955;;FO000000070920;1;;05/07/2023 00:00;;;;
36836;39980290;;FO000000089180;4;;05/07/2023 00:00;;;;
36837;39980290;;FO000000089252;5;;05/07/2023 00:00;;;;
36838;39980290;;FO000000022512;6;;05/07/2023 00:00;;;;
36839;39980290;;FO000000027084;7;;05/07/2023 00:00;;;;
36840;39980290;;FO000000161564;8;;05/07/2023 00:00;;;;
36841;39980290;;FO000000161432;9;;05/07/2023 00:00;;;;
36842;39980290;;FO000000161288;10;;05/07/2023 00:00;;;;
36843;39980290;;FO000000161144;11;;05/07/2023 00:00;;;;
36844;39980290;;FO000000078132;12;;05/07/2023 00:00;;;;
36845;39980290;;FO000000078276;13;;05/07/2023 00:00;;;;
36846;39980290;;FO000000007090;14;;05/07/2023 00:00;;;;
36847;39980290;;FO000000010594;15;;05/07/2023 00:00;;;;
36848;39980290;;FO000000032664;16;;05/07/2023 00:00;;;;
36849;39980290;;FO000000032520;17;;05/07/2023 00:00;;;;
36850;39981722;;FO000000078217;1;;05/07/2023 00:00;;;;
36851;39981722;;FO000000161229;2;;05/07/2023 00:00;;;;
36852;39982213;;FO000000092136;1;;05/07/2023 00:00;;;;
36853;39982213;;FO000000092208;2;;05/07/2023 00:00;;;;
36854;39982213;;FO000000093336;3;;05/07/2023 00:00;;;;
36855;39982213;;FO000000093456;4;;05/07/2023 00:00;;;;
36856;39985052;;FO000000228705;1;;05/07/2023 00:00;;;;
36857;39985052;;FO000000228057;2;;05/07/2023 00:00;;;;
36858;39985052;;FO000000227913;3;;05/07/2023 00:00;;;;
36859;39986486;;FO000000142498;1;;05/07/2023 00:00;;;;
36860;39986486;;FO000000142354;2;;05/07/2023 00:00;;;;
36861;39986486;;FO000000155746;3;;05/07/2023 00:00;;;;
36862;39986486;;FO000000156586;4;;05/07/2023 00:00;;;;
36863;39993292;;FO000000112304;1;;05/07/2023 00:00;;;;
36864;39993292;;FO000000207446;2;;05/07/2023 00:00;;;;
36865;39993292;;FO000000207590;3;;05/07/2023 00:00;;;;
36866;39993292;;FO000000112160;4;;05/07/2023 00:00;;;;
36867;39993292;;FO000000112016;5;;05/07/2023 00:00;;;;
36868;39994006;;FO000000137937;9;;05/07/2023 00:00;;;;
36869;39994006;;FO000000142017;10;;05/07/2023 00:00;;;;
36870;39994006;;FO000000035017;11;;05/07/2023 00:00;;;;
36871;39994006;;FO000000092869;12;;05/07/2023 00:00;;;;
36872;39994006;;FO000000092797;13;;05/07/2023 00:00;;;;
36873;39994006;;FO000000002795;14;;05/07/2023 00:00;;;;
36874;39994006;;FO000000002711;15;;05/07/2023 00:00;;;;
36875;39994006;;FO000000002567;16;;05/07/2023 00:00;;;;
36876;39994006;;FO000000011375;17;;05/07/2023 00:00;;;;
36877;39994006;;FO000000011291;18;;05/07/2023 00:00;;;;
36878;39994006;;FO000000042613;19;;05/07/2023 00:00;;;;
36879;39994006;;FO000000146685;20;;05/07/2023 00:00;;;;
36880;40007699;;FO000000104180;1;;05/07/2023 00:00;;;;
36881;40007699;;FO000000053000;2;;05/07/2023 00:00;;;;
36882;40007699;;FO000000017780;3;;05/07/2023 00:00;;;;
36883;40007699;;FO000000042704;4;;05/07/2023 00:00;;;;
36884;40007699;;FO000000087860;5;;05/07/2023 00:00;;;;
36885;40007699;;FO000000087932;6;;05/07/2023 00:00;;;;
36886;40007699;;FO000000030728;7;;05/07/2023 00:00;;;;
36887;40007699;;FO000000171532;8;;05/07/2023 00:00;;;;
36888;40007699;;FO000000171604;9;;05/07/2023 00:00;;;;
36889;40007699;;FO000000029108;10;;05/07/2023 00:00;;;;
36890;40007803;;FO000000197459;1;;05/07/2023 00:00;;;;
36891;40008628;;FO000000038390;1;;05/07/2023 00:00;;;;
36892;40008628;;FO000000089846;2;;05/07/2023 00:00;;;;
36893;40008628;;FO000000038462;3;;05/07/2023 00:00;;;;
36894;40009529;;FO000000011033;1;;05/07/2023 00:00;;;;
36895;40009529;;FO000000010961;2;;05/07/2023 00:00;;;;
36896;40009529;;FO000000077827;3;;05/07/2023 00:00;;;;
36897;40009529;;FO000000115965;4;;05/07/2023 00:00;;;;
36898;40009529;;FO000000116037;5;;05/07/2023 00:00;;;;
36899;40009529;;FO000000194763;6;;05/07/2023 00:00;;;;
36900;40019187;;FO000000100159;4;;05/07/2023 00:00;;;;
36901;40019187;;FO000000008069;5;;05/07/2023 00:00;;;;
36902;40019187;;FO000000014825;6;;05/07/2023 00:00;;;;
36903;40019187;;FO000000133731;7;;05/07/2023 00:00;;;;
36904;40019187;;FO000000043819;8;;05/07/2023 00:00;;;;
36905;40019187;;FO000000043747;9;;05/07/2023 00:00;;;;
36906;40019187;;FO000000116901;10;;05/07/2023 00:00;;;;
36907;40019187;;FO000000116973;11;;05/07/2023 00:00;;;;
36908;40019187;;FO000000047491;12;;05/07/2023 00:00;;;;
36909;40019187;;FO000000072511;13;;05/07/2023 00:00;;;;
36910;40019187;;FO000000072367;14;;05/07/2023 00:00;;;;
36911;40019187;;FO000000072175;15;;05/07/2023 00:00;;;;
36912;40019187;;FO000000020803;16;;05/07/2023 00:00;;;;
36913;40019187;;FO000000047561;17;;05/07/2023 00:00;;;;
36914;40021991;;FO000000178400;1;;05/07/2023 00:00;;;;
36915;40034119;;FO000000055325;1;;05/07/2023 00:00;;;;
36916;40034243;;FO000000040673;1;;05/07/2023 00:00;;;;
36917;40034243;;FO000000080681;2;;05/07/2023 00:00;;;;
36918;40034243;;FO000000080753;3;;05/07/2023 00:00;;;;
36919;40038550;;FO000000095805;3;;05/07/2023 00:00;;;;
36920;40038550;;FO000000178757;4;;05/07/2023 00:00;;;;
36921;40038550;;FO000000178709;5;;05/07/2023 00:00;;;;
36922;40038550;;FO000000074633;6;;05/07/2023 00:00;;;;
36923;40038550;;FO000000072623;7;;05/07/2023 00:00;;;;
36924;40038550;;FO000000136891;8;;05/07/2023 00:00;;;;
36925;40038550;;FO000000137035;9;;05/07/2023 00:00;;;;
36926;40038550;;FO000000015431;10;;05/07/2023 00:00;;;;
36927;40038550;;FO000000102707;11;;05/07/2023 00:00;;;;
36928;40038550;;FO000000137227;12;;05/07/2023 00:00;;;;
36929;40038550;;FO000000137371;13;;05/07/2023 00:00;;;;
36930;40038550;;FO000000047639;14;;05/07/2023 00:00;;;;
36931;40038550;;FO000000093107;15;;05/07/2023 00:00;;;;
36932;40038550;;FO000000151291;16;;05/07/2023 00:00;;;;
36933;40038550;;FO000000151147;17;;05/07/2023 00:00;;;;
36934;40038550;;FO000000013329;18;;05/07/2023 00:00;;;;
36935;40038550;;FO000000013185;19;;05/07/2023 00:00;;;;
36936;40038550;;FO000000022403;20;;05/07/2023 00:00;;;;
36937;40038550;;FO000000069473;21;;05/07/2023 00:00;;;;
36938;40038550;;FO000000120847;22;;05/07/2023 00:00;;;;
36939;40038550;;FO000000120991;23;;05/07/2023 00:00;;;;
36940;40038550;;FO000000070085;24;;05/07/2023 00:00;;;;
36941;40038550;;FO000000066905;25;;05/07/2023 00:00;;;;
36942;40038550;;FO000000070397;26;;05/07/2023 00:00;;;;
36943;40038550;;FO000000117955;27;;05/07/2023 00:00;;;;
36944;40038550;;FO000000117811;28;;05/07/2023 00:00;;;;
36945;40038550;;FO000000080153;29;;05/07/2023 00:00;;;;
36946;40038550;;FO000000211715;30;;05/07/2023 00:00;;;;
36947;40038550;;FO000000211895;31;;05/07/2023 00:00;;;;
36948;40038550;;FO000000032337;32;;05/07/2023 00:00;;;;
36949;40042069;;FO000000003606;1;;05/07/2023 00:00;;;;
36950;40045786;;FO000000053114;1;;05/07/2023 00:00;;;;
36951;40045786;;FO000000053402;2;;05/07/2023 00:00;;;;
36952;40045786;;FO000000053690;3;;05/07/2023 00:00;;;;
36953;40045786;;FO000000006960;4;;05/07/2023 00:00;;;;
36954;40045786;;FO000000002892;5;;05/07/2023 00:00;;;;
36955;40045786;;FO000000192058;6;;05/07/2023 00:00;;;;
36956;40048848;;FO000000174129;4;;05/07/2023 00:00;;;;
36957;40048848;;FO000000174273;5;;05/07/2023 00:00;;;;
36958;40048848;;FO000000174417;6;;05/07/2023 00:00;;;;
36959;40048848;;FO000000174561;7;;05/07/2023 00:00;;;;
36960;40048848;;FO000000174705;8;;05/07/2023 00:00;;;;
36961;40048848;;FO000000174849;9;;05/07/2023 00:00;;;;
36962;40049626;;FO000000038744;4;;05/07/2023 00:00;;;;
36963;40049626;;FO000000038672;5;;05/07/2023 00:00;;;;
36964;40050398;;FO000000002051;1;;05/07/2023 00:00;;;;
36965;40051325;;FO000000027711;1;;05/07/2023 00:00;;;;
36966;40051325;;FO000000027855;2;;05/07/2023 00:00;;;;
36967;40051325;;FO000000027567;3;;05/07/2023 00:00;;;;
36968;40051325;;FO000000270891;4;;05/07/2023 00:00;;;;
36969;40051325;;FO000000027279;5;;05/07/2023 00:00;;;;
36970;40051325;;FO000000053247;6;;05/07/2023 00:00;;;;
