bp_code;bp_etiquet;bp_codeext;bp_pt_code;bp_sf_code;bp_prop;bp_gest;bp_user;bp_proptyp;bp_statut;bp_etat;bp_occp;bp_datemes;bp_avct;bp_typephy;bp_typelog;bp_rf_code;bp_entrees;bp_ref_kit;bp_ca_nb;bp_nb_pas;bp_linecod;bp_oc_code;bp_racco;bp_comment;bp_creadat;bp_majdate;bp_majsrc;bp_abddate;bp_abdsrc
5108306;IRS - FT - ANGLZ AV DU PARC/BD DE L HAUTIL (CERGY) - BPE 1;HORS TERRITOIRE;1397444;;OR21;OR1;OR21;CST;MCO;OK;1.1;28/10/2013;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.07394977E49.03188678N;28/10/2013;;;;
5115713;IRS - 66 QUAI DU MAL JOFFRE - BPE 2;TERRITOIRE;3121928;;OR21;OR1;OR21;CST;MCO;OK;1.1;30/10/2013;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.27499694148.900771909;30/10/2013;;;;
5131025;IRS - 197 BOULEVARD DE PONTOISE (MONTIGNY LES CORMEILLES) - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;05/11/2013;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.18178103E48.98990811N;05/11/2013;;;;
5159185;IRS - 17 RUE VAL DE MARNE (GENTILLY) - BPE1;TERRITOIRE;2496636;;OR21;OR1;OR21;CST;MCO;OK;1.1;15/11/2013;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34908444E48.81685923N;15/11/2013;;;;
5169745;IRS - RUE DE LA VANNE - BPE1;TERRITOIRE;684804;;OR21;OR1;OR21;CST;MCO;OK;1.1;19/11/2013;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.35506090E48.75439399N;19/11/2013;;;;
5169747;IRS - AV DES TROIS MARCHES - BPE1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;19/11/2013;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34950337E48.75834197N;19/11/2013;;;;
5169749;IRS - AV DE FLANDRE - BPE1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;19/11/2013;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.35785300E48.76091581N;19/11/2013;;;;
5188001;IRS - 9 BIS BD DE LA MARNE (NOGENT SR MARNE);TERRITOIRE;690241;;OR21;OR1;OR21;CST;MCO;OK;1.1;25/11/2013;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.47642051E48.83186627N;25/11/2013;;;;
5190225;IRS - 2 RUE HUGEDE (JOINVILLE LE PONT) - BPE1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;25/11/2013;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.47354739448.819633118;25/11/2013;;;;
5199825;CGTEL_P9306_PT6030 - BPE 2;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;27/11/2013;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34664266E48.91966349N;27/11/2013;;;;
5209105;IRS - FT - S1-93049-349 - BD FICHOT_ANGLE BD GALLIENI (NEUILLY PLAISANCE) - BPE1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;29/11/2013;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.51213668448.852646741;29/11/2013;;;;
5211377;FT 113 - 3 RUE DE LA MAIRIE (VILLENEUVE LE ROI) - BPE 1;TERRITOIRE;7912681;;OR21;OR1;OR21;CST;MCO;OK;1.1;02/12/2013;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.40866777E48.73252297N;02/12/2013;;;;
5254241;IRS - FT 426 - N-1 POP MEDIATHEQUE DE VILLEJUIF - BPE 1;TERRITOIRE;1344315;;OR21;OR1;OR21;CST;MCO;OK;1.1;12/12/2013;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.36300392E48.79227510N;12/12/2013;;;;
5261617;IRS - FT- 13 ROUTE DE PROVINS (CHENNEVIERE SUR MARNE ) - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;16/12/2013;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.54842084E48.79647394N;16/12/2013;;;;
5261618;IRS - 64 RUE CONSTANTIN LIMPENS (ORMESSON SUR MARNE) - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;16/12/2013;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.54764655E48.79247968N;16/12/2013;;;;
5261620;IRS - FT- 39 RUE ANATOLE FRANCE (ORMESSON SUR MARNE) - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;16/12/2013;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.54727485E48.79021577N;16/12/2013;;;;
5316003;IRS - WILSON-TENINE (EX PLACE HENRI BARBUSSE) GENTILLY - BPE2;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;07/01/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34781987E48.81495564N;07/01/2014;;;;
5321793;IRS - FT-268 - 126 RUE DE STALINGRAD (DRANCY));TERRITOIRE;740497;;OR21;OR1;OR21;CST;MCO;OK;1.1;08/01/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.42499527E48.91603939N;08/01/2014;;;;
5321794;IRS - FT-240 - 53 RUE ROMAIN ROLLAND (BOBIGNY);TERRITOIRE;740498;;OR21;OR1;OR21;CST;MCO;OK;1.1;08/01/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.42587462E48.91373309N;08/01/2014;;;;
5322097;IRS - RUE DE LA COUTURE (RUNGIS) - BPE 2;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;08/01/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.35288430E48.74586584N;08/01/2014;;;;
5322098;IRS - RUE DE VILLENEUVE (RUNGIS) - BPE 2;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;08/01/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.35303134E48.74312176N;08/01/2014;;;;
5323361;IRS - 150 RUE DE STALINGRAD (BOBIGNY) - BPE 2;TERRITOIRE;7654750;;OR21;OR1;OR21;CST;MCO;OK;1.1;08/01/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.42283927E48.91624109N;08/01/2014;;;;
5325953;IRS - RUE LAUTREAMONT (BOBIGNY)- BPE2;TERRITOIRE;7645426;;OR21;OR1;OR21;CST;MCO;OK;1.1;09/01/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.42434037448.913183979;09/01/2014;;;;
5326625;IRISE - PLACE DE LA GARE (ST-DENIS) - BPE 2;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;09/01/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34636400E48.93582396N;09/01/2014;;;;
5336497;IRS - R CLAUDE BERNARD (CLAMART) - BPE1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;14/01/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.27031092E48.81495710N;14/01/2014;;;;
5349953;IRS - 7 AV DENIS PAPIN (LE PLESSIS ROBINSON);TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;17/01/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.24171310E48.77592219N;17/01/2014;;;;
5358241;IRS -FT 2258 - 18 RUE FRANCOIS JACOB -BPE1;HORS TERRITOIRE;1806385;;OR21;OR1;OR21;CST;MCO;OK;1.1;21/01/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.17190401E48.88877372N;21/01/2014;;;;
5358242;IRS - FT 1280 -AV DU PARC DE L'ILE -BPE1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;21/01/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.17671597E48.89181356N;21/01/2014;;;;
5358243;51 AV FREDERIC ET IRENE JOLIOT CURIE -BPE1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;21/01/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.20522533E48.88994897N;21/01/2014;;;;
5358244;IRS - FT 135 - ANGLE RUE DES VENETS_RUE DU 8 MAI 1945 -BPE1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;21/01/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.20177558E48.89066604N;21/01/2014;;;;
5362403;IRS - RUE DE LA MOTTE (AUBERVILLIERS) - BPE 2;TERRITOIRE;190173;;OR21;OR1;OR21;CST;MCO;OK;1.1;22/01/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.39463817E48.90818887N;22/01/2014;;;;
5365297;IRS - 14 RUE CHARLES DE GAULLE (DRANCY);TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;22/01/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.44588308E48.92285529N;22/01/2014;;;;
5365298;IRS - 133 RUE SADI CARNOT (DRANCY);TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;22/01/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.43784384E48.92758254N;22/01/2014;;;;
5369137;IRS - 55 AV ARISTIDE BRIAND (ARCUEIL);TERRITOIRE;759682;;OR21;OR1;OR21;CST;MCO;OK;1.1;23/01/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32632586E48.80732259N;23/01/2014;;;;
5369138;IRS- FT112 - 23 - 25 AV ARISTIDE BRIAND (ARCUEIL);TERRITOIRE;2478392;;OR21;OR1;OR21;CST;MCO;OK;1.1;23/01/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32667807E48.80916613N;23/01/2014;;;;
5388641;IRS-SARRAZINE-FRERES LUMIERE (BAGNEUX) - BPE 2;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;29/01/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.31076658E48.78923042N;29/01/2014;;;;
5396369;IRS - PONT DE JOINTVILLE-BROSSOLETTE (MARNE/JOINVILLE IRISE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;31/01/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.46741779E48.82008580N;31/01/2014;;;;
5396370;IRS - PONT DE JOINTVILLE-BROSSOLETTE (MARNE/JOINVILLE IRISE) - BPE 2;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;31/01/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.46742619E48.82010674N;31/01/2014;;;;
5410097;IRS - RUE DU LIEUTENANT BATANY CLAMART - BPE 2;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;05/02/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.25776714E48.81306408N;05/02/2014;;;;
5410098;IRS - R FERDINAND BUISSON (ISSY LES MOULINEAUX);HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;05/02/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.26352126E48.81432110N;05/02/2014;;;;
5410099;IRS - R DU DR ZAMENHOFF (ISSY LES MOULINEAUX) - BPE1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;05/02/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.26863127348.814409076;05/02/2014;;;;
5414003;IRS - FT 8 RUE JULIEN ADASON (VELIZY VILLACOUBLAY) - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;06/02/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.17227197E48.78474817N;06/02/2014;;;;
5414004;IRS - FT 7 RUE JULIEN ADASON (VELIZY VILLACOUBLAY) - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;06/02/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.16902071E48.78332355N;06/02/2014;;;;
5414005;IRS - FT 229 RUE JULIEN ADASON (VELIZY VILLACOUBLAY) - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;06/02/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.16915478E48.77915168N;06/02/2014;;;;
5414006;IRS - FT 214 RUE DE BEAUVINON (JOUY EN JOSAS) - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;06/02/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.17294996E48.77306251N;06/02/2014;;;;
5414007;IRS - FT 776 RUE DE BEAUVINON (JOUY EN JOSAS) - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;06/02/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.16998879E48.76645327N;06/02/2014;;;;
5436001;AV DE LA VICTOIRE - SOUS PONT SNCF (ORLY) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;12/02/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.39891375E48.74489218N;12/02/2014;;;;
5454593;IRS - AV GENERAL LECLERC (CHEVILLY LARUE);TERRITOIRE;7926399;;OR21;OR1;OR21;CST;MCO;OK;1.1;18/02/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34630970E48.77175893N;18/02/2014;;;;
5454594;IRS - CENTRE GEOTHERMIQUE_HAY_LES_ROSES 3 - BPE 1;TERRITOIRE;1807028;;OR21;OR1;OR21;CST;MCO;OK;1.1;18/02/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34397102E48.77220285N;18/02/2014;;;;
5488513;IRS_RFF_PK83435 CHOISY - BPE 3;TERRITOIRE;7850256;;OR21;OR1;OR21;CST;MCO;OK;1.1;27/02/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.42781312E48.75428861N;27/02/2014;;;;
5549652;IRS - 198 RUE DE FONTENAY (FONTENAY - MONTREUIL) - BPE 2;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;17/03/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.43275522E48.84842606N;17/03/2014;;;;
5555121;FT - IRS - 25 RUE FRANCOIS DEBERGUES (MONTREUIL) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;18/03/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.43770264E48.85759040N;18/03/2014;;;;
5556049;FT - IRS - 108 BIS RUE DE VINCENNES (MONTREUIL) -  BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;18/03/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.43465406E48.85198959N;18/03/2014;;;;
5564721;IRS - BELBEOCH ( CRETEIL) - BPE2;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;20/03/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.45675625E48.81589032N;20/03/2014;;;;
5590003;IRS - REAUMUR_DE GAULLE (CLAMART) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;27/03/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.23965589E48.78039127N;27/03/2014;;;;
5632562;NEW PAVE BLANC (CLAMART) - BPE IRISE;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;09/04/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.23950253E48.78076640N;09/04/2014;;;;
5634833;IRS - ANGLE BD DE LA PAIX - BD D'OSNY (CERGY);HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;10/04/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.04572184E49.05197191N;10/04/2014;;;;
5641506;IRS - CAMILLE DESMOULINS - CACHAN - BPE.2;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;14/04/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.33378858E48.79371033N;14/04/2014;;;;
5642161;IRS - BD GARIBALDI (ISSY LES MOULINEAUX) - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;14/04/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.26118228E48.82640408N;14/04/2014;;;;
5644049;IRS - RUE DE LA GALLIOTE -BPE1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;14/04/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.26034240E48.82574234N;14/04/2014;;;;
5645059;IRS - QUAI DE STALINGRAD -BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;14/04/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.25764891E48.82505037N;14/04/2014;;;;
5647906;IRS - ANGLE AV GENERAL LECLERC / BD DE CHEVILLY (CHEVILLY LA RUE) - BPE1;TERRITOIRE;7926416;;OR21;OR1;OR21;CST;MCO;OK;1.1;15/04/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34978056E48.77093168N;15/04/2014;;;;
5647907;IRS - ANGLE AV 11 NOVEMBRE 1968 / JULES FERRAT (CHEVILLY LA RUE) - BPE1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;15/04/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.35787497E48.76512648N;15/04/2014;;;;
5679569;IRS - 29 RUE DU LIEUTENANT PETIT LE ROY (CHEVILLY LA RUE) - BPE1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;25/04/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.35969087E48.76743440N;25/04/2014;;;;
5700065;IRS - ANGLE PLACE DU CAPITAINE GLAMER/RUE DES DOCKS;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;06/05/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32611269E48.90737938N;06/05/2014;;;;
5731089;IRS - FT - 297 RUE DE ROSNY (ROSNY) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;19/05/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.46852038E48.87084847N;19/05/2014;;;;
5747745;IRS - AV PAUL VAILLANT COUTURIER - BPE 2;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;22/05/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.31458116E48.79031085N;22/05/2014;;;;
5747746;IRS - 5 RUE DES TERTRES (BAGNEUX) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;22/05/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.30527615E48.78751400N;22/05/2014;;;;
5778145;IRS - 15 RUE DES HAUTS GIBOUTS (BRY SUR MARNE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;03/06/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.52212050E48.82945308N;03/06/2014;;;;
5780385;IRS - 7 RUE DU 2 DECEMBRE (BRY SUR MARNE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;03/06/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.52763258E48.83423942N;03/06/2014;;;;
5803089;FT_IRS 72 AV GENERAL GALIENI (JOINVILLE LE PONT);TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;10/06/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.48202147E48.82002181N;10/06/2014;;;;
5803090;FT_IRS 5 AV DE PALISSY (JOINVILLE LE PONT);TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;10/06/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.47564317E48.81748793N;10/06/2014;;;;
5803091;IRS_ 1 QUAI GABRIEL PERI (JOINVILLE LE PONT);TERRITOIRE;1538561;;OR21;OR1;OR21;CST;MCO;OK;1.1;10/06/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.47000193E48.81948233N;10/06/2014;;;;
5803092;FT_IRS 14 QUAI GABRIEL PERI (JOINVILLE LE PONT);TERRITOIRE;1536003;;OR21;OR1;OR21;CST;MCO;OK;1.1;10/06/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.47198706E48.81794472N;10/06/2014;;;;
5811411;IRS - RUE DE LA MOTTE (AUBERVILLIERS) - BPE 3;TERRITOIRE;7514248;;OR21;OR1;OR21;CST;MCO;OK;1.1;12/06/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.39463940E48.90818875N;12/06/2014;;;;
5874449;IRS - ANGLE KARMAN/CHARRON - BPE 2;TERRITOIRE;7688318;;OR21;OR1;OR21;CST;MCO;OK;1.1;01/07/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.38575982E48.91460943N;01/07/2014;;;;
5896545;IRS  - CITE MARCEL CACHIN (ROMAINVILLE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;08/07/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.43208454E48.88045443N;08/07/2014;;;;
5922130;IRS - AVEN-BEGUINES - BPE 2;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;17/07/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.03587618E49.05040292N;17/07/2014;;;;
5922131;FT 95127-1328 - IRS - N-1 POP PITNEY BOWES (CERGY) - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;17/07/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.03283194E49.05097782N;17/07/2014;;;;
5940401;IRS - 10 RUE DU VERGER (ORLY) - BPE 1;TERRITOIRE;7811838;;OR21;OR1;OR21;CST;MCO;OK;1.1;24/07/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.40280286648.744164519;24/07/2014;;;;
5940402;IRS - 19 AV DE L'AERODROME (ORLY) - BPE 1;TERRITOIRE;1065922;;OR21;OR1;OR21;CST;MCO;OK;1.1;24/07/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.39917319E48.74258489N;24/07/2014;;;;
5940403;IRS - 92 AV DE LAERODROME (ORLY) - BPE 1;TERRITOIRE;1065923;;OR21;OR1;OR21;CST;MCO;OK;1.1;24/07/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.39385098E48.74080408N;24/07/2014;;;;
5940405;IRS - 32 RUE HENRI BARBUSSE (ORLY) - BPE 1;TERRITOIRE;1065924;;OR21;OR1;OR21;CST;MCO;OK;1.1;24/07/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.38882415E48.74205877N;24/07/2014;;;;
5940408;IRS - 131 AV DE LA VICTOIRE (ORLY);TERRITOIRE;1065925;;OR21;OR1;OR21;CST;MCO;OK;1.1;24/07/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.38677772E48.74533157N;24/07/2014;;;;
5940409;IRS - PARKING AIR FRANCE EST PORTE 5 (ORLY);TERRITOIRE;1065926;;OR21;OR1;OR21;CST;MCO;OK;1.1;24/07/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.38081901E48.74633098N;24/07/2014;;;;
5942961;IRS - 13 RUE LAVOISIER (NANTERRE) - BPE 2;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;24/07/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.17453168E48.89549605N;24/07/2014;;;;
5942962;FT 2571 - 19 RUE LAVOISIER (NANTERRE) - BPE1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;24/07/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.17593267E48.89679603N;24/07/2014;;;;
5958993;ECOLE INFIRMIERE IRISE - BPE 2;TERRITOIRE;7963533;;OR21;OR1;OR21;CST;MCO;OK;1.1;31/07/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.35623373E48.80822605N;31/07/2014;;;;
5967617;IRS - 19 RUE WALDECK ROCHER (LA COURNEUVE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;05/08/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.40139485E48.93414597N;05/08/2014;;;;
5967618;IRS - RUE WALDECK ROCHER (LA COURNEUVE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;05/08/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.40937798E48.94102430N;05/08/2014;;;;
5967619;IRS - ANGLE RUE DANIEL SUER-RUE DEVAUX (DUGNY) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;05/08/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.41752777E48.95300228N;05/08/2014;;;;
5967621;IRS - AVENUE DU GENERAL DE GAULLE (DUGNY) - BPE 2;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;05/08/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.41370852E48.94787978N;05/08/2014;;;;
5967622;IRS - AV M LECLERC HAUTECLOQUE (LE BOURGET) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;05/08/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.41755354948.94404529;05/08/2014;;;;
5967623;IRS - AV M LECLERC HAUTECLOQUE-PONT (LE BOURGET) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;05/08/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.42270233648.93992479;05/08/2014;;;;
5967624;IRS - 24 AV BAUDOIN (LE BOURGET) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;05/08/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.42178830E48.93615312N;05/08/2014;;;;
6000545;IRS - 37 BD DE LA REPUBLIQUE (COURBEVOIE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;21/08/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.24746931E48.90656542N;21/08/2014;;;;
6000546;IRS - 1 BD DE LA REPUBLIQUE (COURBEVOIE) - BPE 1;TERRITOIRE;7605106;;OR21;OR1;OR21;CST;MCO;OK;1.1;21/08/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.25549718448.905317545;21/08/2014;;;;
6002786;IRS - N-1 CAA NANTERRE (J.MANSARD) - BPE 3;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;21/08/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.21202253E48.89780420N;21/08/2014;;;;
6035426;IRS - NEW PARKING RUE DE PARIS PIERREFITTE - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;04/09/2014;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.36045648E48.96553236N;04/09/2014;;;;
