cb_code;cb_codeext;cb_etiquet;cb_nd1;cb_nd2;cb_r1_code;cb_r2_code;cb_r3_code;cb_r4_code;cb_prop;cb_gest;cb_user;cb_proptyp;cb_statut;cb_etat;cb_dateins;cb_datemes;cb_avct;cb_tech;cb_typephy;cb_typelog;cb_rf_code;cb_capafo;cb_fo_disp;cb_fo_util;cb_modulo;cb_diam;cb_color;cb_lgreel;cb_localis;cb_comment;cb_creadat;cb_majdate;cb_majsrc;cb_abddate;cb_abdsrc
17863747;TERRITOIRE;IRS - 144 FO - IRS - FT 688 - 29 RUE BEL AIR / IRS - FT 1037 - 36 AVENUE JEAN BOUIN;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;26/03/2020;26/03/2020;C;OPT;C;LH;RF22;144;144;0;12;;4;1855,0745;;;26/03/2020;;;;
4595058;TERRITOIRE;IRS - ST ROCH-GUYNEMER/VERS CAA RAMEAU;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;02/11/2004;02/11/2004;C;OPT;C;TR;RF166;48;18;30;8;;5;367,3039;;;02/11/2004;;;;
44143777;TERRITOIRE;IRS - 24FO - FT685 - RUE RENE THIBERT / IRISE 534 - 51 RUE H. BARBUSSE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;03/04/2024;03/04/2024;C;OPT;C;DI;RF29;24;22;2;4;;5;734,7339;;;03/04/2024;;;;
4609400;TERRITOIRE;IRS - JAURES-PORT/QUAI ERIC TABARLY;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;14/09/2005;14/09/2005;C;OPT;C;LH;RF40;144;67;77;12;;4;745,3087;;;14/09/2005;;;;
4629853;TERRITOIRE;IRS - 48FO - GABRIEL PERI / ARMOIRE DE RUE 2 - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;06/01/2009;06/01/2009;C;OPT;C;TR;RF60;48;42;6;8;;4;128,6773;;;06/01/2009;;;;
4624271;HORS TERRITOIRE;IRS - 48FO - CHOPIN SUNGARD / POP SUNGARD BAT2 - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;04/06/2008;04/06/2008;C;OPT;C;TR;RF19;48;40;8;4;;4;135,7383;;;04/06/2008;;;;
28875301;TERRITOIRE;IRS - 12FO - FT 256 - ANGLE AV R.SALENGRO_RUE ANATOLE France / POP MAIRIE CHAVILLE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;11/01/2022;11/01/2022;C;OPT;C;DI;RF131;12;12;0;2;;4;198,3086;;;11/01/2022;;;;
18472677;TERRITOIRE;IRS - 36 FO - FT 82 - 71 AVENUE DU GENERAL DE GAULLE / N-1 MAIRIE DE ST MANDE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;22/05/2020;22/05/2020;C;OPT;C;TR;RF50;36;36;0;3;;4;685,0924;;;22/05/2020;;;;
17910130;TERRITOIRE;IRS - 144 FO - FT 2297 -  PLACE DES TILLEULS / N-1 ST MAUR CHERON;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;31/03/2020;31/03/2020;C;OPT;C;LH;RF22;144;144;0;12;;4;1047,0433;;;31/03/2020;;;;
24196596;TERRITOIRE;IRS - FT778 - PLACE DE LA LIBERATION (SCEAUX) - BPE 1/N-1 FT1062 - 30 RUE DU DOCTEUR ROUX (SCEAUX) - BPE 1;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;16/06/2021;16/06/2021;C;OPT;C;TR;RF33;48;46;2;4;;5;71,3667;;;16/06/2021;;;;
29211618;TERRITOIRE;12 FO IRS - POP ANTENNE DIABOLO MONTREUIL  / FT 818  RUE DE VINCENNES (MONTREUIL);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;27/01/2022;27/01/2022;C;OPT;C;DI;RF27;12;8;4;2;;5;71,2400;;;27/01/2022;;;;
8453361;TERRITOIRE;IRS - 144 FO - AV DU GENERAL DE GAULE/IRS - ALSACE LORRAINE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;30/07/2014;30/07/2014;C;OPT;C;LH;RF22;144;100;44;12;;4;562,3587;;;30/07/2014;;;;
42151459;TERRITOIRE;IRS - 12FO - FT 101 - 26 AVENUE DU PONT ROYAL / FT 91 - AVENUE ARISTIDE BRIAND;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;06/12/2023;06/12/2023;C;OPT;C;DI;RF27;12;10;2;2;;5;120,2223;;;06/12/2023;;;;
33963313;TERRITOIRE;IRS - 72FO - RUE DE TOULOUSE/21 AV. PAUL VAILLANT COUTURIER (LE BLANC-MESNIL);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;28/05/2004;28/05/2004;C;OPT;C;TR;RF16;72;23;49;6;;4;568,4856;;;28/05/2004;;;;
4604069;HORS TERRITOIRE;IRS - QUAI DE STALINGRAD-ROUGET DE L'ISLE/QUAI ROOSVELT ISSY LES MOULINEAUX;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;10/07/2009;10/07/2009;C;OPT;C;TR;RF16;72;44;28;6;;4;132,1603;;;10/07/2009;;;;
4613108;TERRITOIRE;IRS - DOCTEUR ROUX-LUGO/AVENUE DU 8 MAI-LUGO VITRY;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;16/05/2006;16/05/2006;C;OPT;C;TR;RF16;72;31;41;6;;4;368,5261;;;16/05/2006;;;;
4604730;TERRITOIRE;IRS - 48FO - N-1 URA MASSY - ANGLE AVENUE DU PRESIDENT KENNEDY x RUE DE LONDRES / AV DE LA GARE PK19120;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;01/01/2004;01/01/2004;C;OPT;C;TR;RF19;48;38;10;4;;4;1072,2127;;;01/01/2004;;;;
4636425;TERRITOIRE;IRS - 24FO - PLACE GAULLE BOBET / PRC INEO 10 BOBET;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;02/02/2011;02/02/2011;C;OPT;C;DI;RF15;24;20;4;4;;4;26,3110;;;02/02/2011;;;;
4607892;TERRITOIRE;IRS-PK 85690 VILLENEUVE LE ROI/ANGLE PAINLEVE CARNOT;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;18/10/2005;18/10/2005;C;OPT;C;LH;RF21;144;53;91;12;;145;18,4195;;;18/10/2005;;;;
4642556;TERRITOIRE;IRS - 36FO - AVE DU 8 MAI/_PICASSO/N-1 POP FTTS CHOISY LE ROI GARE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;09/05/2012;09/05/2012;C;OPT;C;TR;RF42;36;31;5;6;;4;647,5274;;;09/05/2012;;;;
15570347;TERRITOIRE;IRIS 36 FO - FT 898 - 108 RUE EDOUARD VAILLANT / FT 138 - 76 BOULEVARD D AULNAY;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;16/08/2019;16/08/2019;C;OPT;C;TR;RF50;36;36;0;3;;4;1635,7705;;;16/08/2019;;;;
44566177;TERRITOIRE;IRS - 12FO - CH SAT SECURISEE CAM07_FT92 / POP LA NORMANDIE A PARIS LES PAVILLONS SOUS BOIS - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;29/04/2024;29/04/2024;C;OPT;C;DI;RF130;12;11;1;1;;5;69,1057;;;29/04/2024;;;;
4607395;TERRITOIRE;IRS - 48FO -- RUE GARDEBLED_PERI/RUE GABRIEL PERI_PLACE EMILE ZOLA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;20/05/2005;20/05/2005;C;OPT;C;TR;RF47;48;38;10;4;;4;138,6649;;;20/05/2005;;;;
44101858;TERRITOIRE;IRS - 24FO - FT1221 - RUE AMBROISE CROIZAT / FT685 - RUE RENE THIBERT;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;29/03/2024;29/03/2024;C;OPT;C;DI;RF29;24;22;2;4;;5;396,1391;;;29/03/2024;;;;
4629732;TERRITOIRE;IRS - 72FO - ANNEXE MAIRIE/N-1 MAIRIE LIVRY-GARGAN;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;13/08/2012;13/08/2012;C;OPT;C;TR;RF16;72;68;4;6;;4;59,4303;;;13/08/2012;;;;
4641490;TERRITOIRE;IRS - 36FO - AVENUE DU 8 MAI / LUGO IRISE/N-1 CHOISY LE ROI A86;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;21/02/2012;21/02/2012;C;OPT;C;TR;RF42;36;32;4;6;;4;262,1860;;;21/02/2012;;;;
7335617;TERRITOIRE;IRS - 48FO - MEDIATHEQUE BAGNOLET MARCEAU / N-1 MEDIATHEQUE BAGNOLET - AB;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;26/09/2013;26/09/2013;C;OPT;C;TR;RF60;48;4;44;8;;4;9,4868;;;26/09/2013;;;;
4609429;TERRITOIRE;IRS - 144FO - BRIAND OHRESSER /1 BOULEVARD ARISTIDE BRIAND ( CHAMPIGNY-SUR-MARNE );;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;27/05/2005;27/05/2005;C;OPT;C;LH;RF40;144;75;69;12;;4;945,8380;;;27/05/2005;;;;
4609787;TERRITOIRE;IRS - 12FO - GAMBETTA LAHAYE/CENTRE ADMINISTRATIF BAGNOLET;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;04/01/2006;04/01/2006;C;OPT;C;DI;RF14;12;10;2;2;;4;106,7454;;;04/01/2006;;;;
16697321;TERRITOIRE;IRS - 144 FO - FT 821 - 31 RUE GAULTIER / FT 1088 - 43 RUE HOCHE COURBEVOIE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;05/12/2019;05/12/2019;C;OPT;C;LH;RF22;144;144;0;12;;4;817,9785;;;05/12/2019;;;;
4637395;TERRITOIRE;NE PLUS UTILISER - IRS - 72 FO - REAUMUR-PAPIN/AV DU GAL DE GAULE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;30/11/2010;30/11/2010;C;OPT;C;TR;RF28;72;70;2;6;;4;676,9491;;;30/11/2010;;;;
33995937;TERRITOIRE;IRS - 144 FO - FT873 - 62 BOULEVARD JEAN JAURES / 5 AV DU CONSUL GENERAL NORDLING;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;23/09/2022;23/09/2022;C;OPT;C;LH;RF22;144;143;1;12;;4;1081,2837;;;23/09/2022;;;;
4614662;TERRITOIRE;IRS - 48FO - VERDUN-CLAVIZIS (BONNEUIL SUR MARNE)/IRS VERDUN/ALLENDE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;27/09/2007;27/09/2007;C;OPT;C;TR;RF19;48;15;33;4;;4;237,2086;;;27/09/2007;;;;
12806732;TERRITOIRE;IRS - 12 FO - 116 RUE AMBROISE CROIZAT (VILLEJUIF) / POP LA MUSARDIERE VILLEJUIF - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;27/04/2018;27/04/2018;C;OPT;C;DI;RF37;12;6;6;2;;5;315,8721;;;27/04/2018;;;;
4603520;TERRITOIRE;IRS - 72FO - RFF - PASSAGE DE PICARDIE/VERS LDO 0201 - IRS A CONFIRMER;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;28/05/2004;28/05/2004;C;OPT;C;TR;RF18;72;34;38;6;;145;1704,5950;;;28/05/2004;;;;
4599220;TERRITOIRE;IRS - 48 OU 72 - PLACE DU CLOS MONTHOLON / 53 BD STALINGTAD - ADD POP AMEX SPIE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;11/02/2005;11/02/2005;C;OPT;C;TR;RF19;48;48;0;4;;4;150,9338;;;11/02/2005;;;;
4638863;TERRITOIRE;IRS - 12 FO BREAK OUT - IRS RUE MARITON-DIEUMEGARD/LT SS COFFRET COMPLETEL - AC;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;05/10/2011;05/10/2011;C;OPT;C;DI;RF14;12;10;2;2;;4;80,7469;;;05/10/2011;;;;
4611263;TERRITOIRE;IRS-FRUITIERS CAMPRA/IMMEUBLE ARCELOR (SAINT DENIS);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;10/02/2006;10/02/2006;C;OPT;C;TR;RF19;48;42;6;4;;4;244,3143;;;10/02/2006;;;;
4602594;HORS TERRITOIRE;IRS - 16 RUE STE CLAIRE DEVILLE/RUE MONIER NANTERRE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;22/04/2005;22/04/2005;C;OPT;C;TR;RF19;48;24;24;4;;4;591,0583;;;22/04/2005;;;;
12373793;HORS TERRITOIRE;IRS  - 12 FO - FT 1951 - RUE VICTOR HUGO  / FT 2322 - RUE M ROUSIER;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;11/01/2018;11/01/2018;C;OPT;C;DI;RF27;12;11;1;2;;5;460,5421;;;11/01/2018;;;;
4632364;TERRITOIRE;IRS - 24FO - BI/POP COLLEGE_CHEVREUL (D22);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;22/07/2009;22/07/2009;C;OPT;C;DI;RF15;24;20;4;4;;4;22,0905;;;22/07/2009;;;;
4606008;HORS TERRITOIRE;IRS-QUAI DE SEINE/RUE DE LA PRAIRIE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;15/02/2006;15/02/2006;C;OPT;C;LH;RF51;288;245;43;24;;102;1581,3322;;;15/02/2006;;;;
4616241;TERRITOIRE;IRS - 12FO - RUE ARCUEIL / POP RUNGIS MIAMI - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;06/03/2009;06/03/2009;C;OPT;C;DI;RF14;12;2;10;2;;4;93,6924;;;06/03/2009;;;;
4845971;TERRITOIRE;IRS - 24FO - POP COMMUNAUTE PLAINE COMMUNE/ BPE RUE DU MONDIAL 1998 - BA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;22/10/2012;22/10/2012;C;OPT;C;DI;RF105;24;22;2;2;;4;87,3696;;;22/10/2012;;;;
8506837;TERRITOIRE;IRS - 144 FO - LD - IRS - CHAMBRE 21A PLACE DE BELGIQUE / IRS - 77 BD REPUBLIQUE CH 12;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;21/08/2014;21/08/2014;C;OPT;C;LH;RF22;144;140;4;12;;4;212,7961;;;21/08/2014;;;;
4633201;TERRITOIRE;IRS - 24FO BI/POP SEMINAIRE_PRINCIPAL (D20);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;28/07/2009;28/07/2009;C;OPT;C;DI;RF15;24;22;2;4;;4;300,3178;;;28/07/2009;;;;
13114581;TERRITOIRE;IRS - IRISE 534 - 51 RUE H. BARBUSSE /RUE SEVERINE - AVENUE DE GOURNAY;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;25/07/2018;25/07/2018;C;OPT;C;DI;RF27;12;2;10;2;;5;242,6828;;;25/07/2018;;;;
4631225;TERRITOIRE;IRS - 24FO - 36 RUE ST DENIS/POP CCAS SAINT OUEN;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;09/04/2009;09/04/2009;C;OPT;C;DI;RF15;24;16;8;4;;4;147,5356;;;09/04/2009;;;;
4605321;TERRITOIRE;IRS - 144FO - JAURES_VERDUN/IRS - SALENGRO_JAURES;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;30/01/2001;30/01/2001;C;OPT;C;LH;RF22;144;93;51;12;;4;160,5153;;;30/01/2001;;;;
4605884;TERRITOIRE;IRS - 72FO - RUE BENSERADE/RUE ALLENDE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;28/04/2004;28/04/2004;C;OPT;C;TR;RF16;72;70;2;6;;4;106,7022;;;28/04/2004;;;;
4610009;TERRITOIRE;IRS - 48FO - WILSON-PRESSENCE IRISE/1 RUE FRANCIS DE PRESSENCE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;13/09/2005;13/09/2005;C;OPT;C;TR;RF12;48;30;18;6;;5;86,7501;;;13/09/2005;;;;
16653173;TERRITOIRE;IRS - 48 FO - FT231 / FT353;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;02/12/2019;02/12/2019;C;OPT;C;TR;RF20;48;48;0;8;;5;450,7849;;;02/12/2019;;;;
8357059;HORS TERRITOIRE;IRS - 72FO - LD - IRS - FT 8 RUE JULIEN ADASON / TD_VELIZY N_33 PT;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;02/07/2014;02/07/2014;C;OPT;C;TR;RF28;72;68;4;6;;4;662,9615;;;02/07/2014;;;;
4605326;TERRITOIRE;IRS - 144FO - BELBEOCH/KENNEDY-LECLERC;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;30/01/2001;30/01/2001;C;OPT;C;LH;RF56;144;32;112;12;;4;764,6452;;;30/01/2001;;;;
4631509;TERRITOIRE;IRS - 24FO BI/POP RCE_FLOREAL (DXX);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;27/07/2009;27/07/2009;C;OPT;C;DI;RF15;24;22;2;4;;4;26,0768;;;27/07/2009;;;;
4622662;TERRITOIRE;IRS - 24FO - AV TASSIGNY / PRC INEO 11 TASSIGNY;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;03/02/2011;03/02/2011;C;OPT;C;DI;RF15;24;22;2;4;;4;17,8885;;;03/02/2011;;;;
6365015;HORS TERRITOIRE;IRS - 144FO - PT2 ROUTE DE PARIS A DIEPPE (OSNY) / PT3 ROUTE DE PARIS A DIEPPE (OSNY);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;14/05/2013;14/05/2013;C;OPT;C;LH;RF22;144;141;3;12;;4;19,4971;;;14/05/2013;;;;
6936867;TERRITOIRE;IRS - 144FO - AVENUE ARISTIDE BRIAND - AVENUE MARCEL CACHIN / IRS - 9 RUE PIERRE GEYSER;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;08/07/2013;08/07/2013;C;OPT;C;LH;RF22;144;139;5;12;;4;764,7639;;;08/07/2013;;;;
4634673;TERRITOIRE;IRS - 24FO - N-1 MEDIATHEQUE / MEDITHEQUE BAGNOLET - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;26/01/2011;26/01/2011;C;OPT;C;DI;RF15;24;14;10;4;;4;9,4868;;;26/01/2011;;;;
4631010;TERRITOIRE;IRS - 72 FO - ANGLE ORLY COUTURE / N-1 BAT MILAN;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;26/05/2011;26/05/2011;C;OPT;C;TR;RF16;72;72;0;6;;4;141,3647;;;26/05/2011;;;;
4603957;TERRITOIRE;IRS - QUAI VICTOR HUGO/PLACE LENINE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;28/06/2004;28/06/2004;C;OPT;C;TR;RF19;48;48;0;4;;4;539,7948;;;28/06/2004;;;;
4616390;TERRITOIRE;IRS-  48FO - GABRIEL PERI_PLACE EMILE ZOLA/RUE LEON BLUM;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;09/10/2007;09/10/2007;C;OPT;C;TR;RF47;48;48;0;4;;4;719,4793;;;09/10/2007;;;;
4634983;TERRITOIRE;IRS - 24 FO POP MINEFI MONTREUIL/FEDERATION MONTREUIL - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;05/05/2010;05/05/2010;C;OPT;C;DI;RF15;24;24;0;4;;4;22,8037;;;05/05/2010;;;;
4613533;HORS TERRITOIRE;IRS-RUE GOUJON/N-1 MAIRIE GARGES LES GONESSES;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;25/05/2007;25/05/2007;C;OPT;C;TR;RF19;48;42;6;4;;4;192,3498;;;25/05/2007;;;;
4609234;TERRITOIRE;IRS - 36FO - N-1 MAIRIE CHAVILLE/ N-1 POP FTTS CHAVILLE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;17/01/2012;17/01/2012;C;OPT;C;TR;RF42;36;32;4;6;;4;1172,7657;;;17/01/2012;;;;
9864673;TERRITOIRE;IRS - 36 FO - POP CG94 IMM_SOLIDARITES/N-1 CG94 IMM_SOLIDARITES - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;22/04/2016;22/04/2016;C;OPT;C;TR;RF147;36;22;14;6;;5;35,6641;;;22/04/2016;;;;
7049814;TERRITOIRE;IRS - 144FO - FT 347 - IRS - SENTIER DU MARTRAY / IRS - RUE MAUREPAS;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;16/07/2013;16/07/2013;C;OPT;C;LH;RF22;144;140;4;12;;4;501,6644;;;16/07/2013;;;;
4601476;TERRITOIRE;IRS - 48FO FRETTES_1_&_MAIRIE (D45'D46)/POLYATHAS (D94);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;21/07/2009;21/07/2009;C;OPT;C;TR;RF19;48;46;2;4;;4;237,6188;;;21/07/2009;;;;
4596416;TERRITOIRE;IRS - 72FO - N-1 MAIRIE SURESNES/ VAL D'OR_DASSAULT;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;15/05/2009;15/05/2009;C;OPT;C;TR;RF16;72;63;9;6;;4;1614,9059;;;15/05/2009;;;;
4602432;TERRITOIRE;IRS - 12FO - BRETON-PRESSENCE/POP EUROSTADE ZAC DU LANDY - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;10/02/2004;10/02/2004;C;OPT;C;DI;RF38;12;3;9;1;;4;173,7557;;;10/02/2004;;;;
42169377;TERRITOIRE;12 FO - IRS - FT 681  RUE AVENUE BERTHELOT / POP SALLE DE SPORT MARCELLIN BERTHLEOT MONTREUIL - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;07/12/2023;07/12/2023;C;OPT;C;DI;RF27;12;10;2;2;;5;125,0706;;;07/12/2023;;;;
22866674;TERRITOIRE;IRS - 12FO - FT595 - 15 RUE DELPECHE / POP THEATRE LA NOUE MONTREUIL - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;25/03/2021;25/03/2021;C;OPT;C;DI;RF27;12;8;4;2;;5;361,0275;;;25/03/2021;;;;
4632025;TERRITOIRE;IRS - 12 FO - FTTS CHEVILLY LARUE (SAUSSAIE)/BI 220 AVENUE DE STALNGRAD (CHEVILLY LARUE) - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;13/03/2012;13/03/2012;C;OPT;C;DI;RF38;12;12;0;1;;4;11,0000;;;13/03/2012;;;;
4604945;TERRITOIRE;IRS - ALBERT FRANCON/GALLIENI SENTIER DU FORT;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;24/03/2005;24/03/2005;C;OPT;C;TR;RF16;72;28;44;6;;4;708,8670;;;24/03/2005;;;;
4600308;TERRITOIRE;IRS - 72FO BD MELIES/DE GAULLE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;01/01/2002;01/01/2002;C;OPT;C;TR;RF16;72;15;57;6;;4;2620,2592;;;01/01/2002;;;;
4634289;TERRITOIRE;IRS - 24FO -  N-1 SEMECO/LT POP CPS - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;16/02/2010;16/02/2010;C;OPT;C;DI;RF24;24;24;0;2;;4;88,2138;;;16/02/2010;;;;
4594520;TERRITOIRE;IRS - 48FO - PARC DES ANCIENNES MAIRIES/RUE V HUGO-RUE PASCAL NANTERRE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;10/11/2004;10/11/2004;C;OPT;C;TR;RF19;48;40;8;4;;4;518,7133;;;10/11/2004;;;;
7681507;TERRITOIRE;IRS - 24FO - RUE DE LA COUTURE BPE 1/BRUGES;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;08/01/2014;08/01/2014;C;OPT;C;DI;RF30;24;22;2;4;;4;118,2469;;;08/01/2014;;;;
4605493;TERRITOIRE;IRS - 34 AVENUE DE LA DIVISION LECLERC/35 AV HENRI BARBUSSE L'HAYE LES ROSES;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;01/03/2006;01/03/2006;C;OPT;C;TR;RF16;72;19;53;6;;4;979,5777;;;01/03/2006;;;;
7847281;TERRITOIRE;IRS - RUE DE LA MONTJOIE/LT AB PROD -AB;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;20/02/2014;20/02/2014;C;OPT;C;DI;RF105;24;20;4;2;;4;556,2205;;;20/02/2014;;;;
4625305;TERRITOIRE;IRS - 12FO - 30 ETIENNE MONTGOLFIER / PRC CAMERA 1 ROSNY;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;06/01/2009;06/01/2009;C;OPT;C;DI;RF38;12;10;2;1;;4;220,6162;;;06/01/2009;;;;
28875300;TERRITOIRE;IRS - 144FO - FT 256 - ANGLE AV R.SALENGRO_RUE ANATOLE France (Chaville) / N-1 POP CHAVILLE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;11/01/2022;11/01/2022;C;OPT;C;LH;RF22;144;144;0;12;;4;163,2489;;;11/01/2022;;;;
