dm_cd_code;dm_cm_code;dm_creadat;dm_majdate;dm_majsrc;dm_abddate;dm_abdsrc
501524;559693;;;;;
501525;559693;;;;;
501526;559695;;;;;
501527;559695;;;;;
501528;559696;;;;;
501529;559696;;;;;
501530;559697;;;;;
501531;559697;;;;;
501532;559698;;;;;
501533;559698;;;;;
501534;559699;;;;;
501543;559714;;;;;
501544;559715;;;;;
501545;559715;;;;;
502359;589682;;;;;
502761;586367;;;;;
502762;586367;;;;;
502763;586368;;;;;
502764;586369;;;;;
502765;586370;;;;;
502766;586371;;;;;
502767;586371;;;;;
502780;586388;;;;;
502786;586401;;;;;
502790;586404;;;;;
502791;586406;;;;;
502796;586417;;;;;
502800;586426;;;;;
502801;586428;;;;;
502807;586438;;;;;
501546;559716;;;;;
501547;559716;;;;;
501548;559717;;;;;
501549;559717;;;;;
501550;559718;;;;;
501551;559718;;;;;
501552;559719;;;;;
501553;559719;;;;;
501574;586643;;;;;
501575;586645;;;;;
501577;586650;;;;;
501580;586656;;;;;
501582;586661;;;;;
501719;587912;;;;;
501720;587913;;;;;
501721;587913;;;;;
501722;587915;;;;;
501723;587915;;;;;
502390;589714;;;;;
502393;589716;;;;;
502394;589717;;;;;
502395;589718;;;;;
502396;589719;;;;;
502397;589719;;;;;
502407;589597;;;;;
3193345;586110;;;;;
501599;586683;;;;;
501601;586688;;;;;
501275;585245;;;;;
501278;585247;;;;;
502199;589675;;;;;
502221;589491;;;;;
502222;589493;;;;;
502223;589493;;;;;
502224;589494;;;;;
501303;559520;;;;;
501304;559521;;;;;
501305;559521;;;;;
501306;559522;;;;;
501307;559523;;;;;
501308;559523;;;;;
501309;590429;;;;;
501310;590428;;;;;
501311;590429;;;;;
501312;590428;;;;;
501313;559524;;;;;
501314;559524;;;;;
501324;561057;;;;;
501325;561057;;;;;
501326;561058;;;;;
501327;561058;;;;;
501328;561060;;;;;
501329;561062;;;;;
501330;561065;;;;;
502237;589519;;;;;
502238;589521;;;;;
502256;589597;;;;;
504253;585470;;;;;
505276;587411;;;;;
505277;587411;;;;;
505278;587414;;;;;
503203;570999;;;;;
503230;583353;;;;;
503231;583353;;;;;
503232;583355;;;;;
503810;585868;;;;;
503824;585877;;;;;
503825;585879;;;;;
503826;585879;;;;;
503827;585880;;;;;
503828;585880;;;;;
504357;586301;;;;;
504358;586302;;;;;
504359;586304;;;;;
504360;586304;;;;;
3249337;587436;;;;;
503252;583383;;;;;
503253;583383;;;;;
503254;583384;;;;;
503255;583384;;;;;
503837;585891;;;;;
503838;585894;;;;;
503839;585896;;;;;
503840;585898;;;;;
503841;585900;;;;;
503842;585903;;;;;
503843;585905;;;;;
503844;585907;;;;;
503845;585909;;;;;
503846;585912;;;;;
503847;585913;;;;;
503848;585914;;;;;
503849;585914;;;;;
503850;585914;;;;;
503851;585915;;;;;
503852;585916;;;;;
503853;585917;;;;;
503854;585918;;;;;
503855;585920;;;;;
503856;585920;;;;;
503611;587233;;;;;
503622;587257;;;;;
503623;580871;;;;;
3440056;560674;;;;;
503641;585846;;;;;
503642;585846;;;;;
503643;585847;;;;;
503644;585849;;;;;
503645;585849;;;;;
503652;585854;;;;;
503653;585854;;;;;
503654;585855;;;;;
503655;585857;;;;;
503656;585859;;;;;
503657;585862;;;;;
503344;589378;;;;;
503346;589382;;;;;
503354;589427;;;;;
503914;589242;;;;;
503915;589244;;;;;
505596;581460;;;;;
504306;572271;;;;;
504308;572275;;;;;
505002;585789;;;;;
505015;586066;;;;;
505016;586067;;;;;
505017;586068;;;;;
505018;586068;;;;;
505019;586070;;;;;
505037;582033;;;;;
505038;582035;;;;;
505039;582035;;;;;
505040;582035;;;;;
505041;582041;;;;;
505042;582041;;;;;
505043;582042;;;;;
505044;582042;;;;;
504010;585924;;;;;
504012;585928;;;;;
504013;585929;;;;;
504014;585932;;;;;
504015;585934;;;;;
504016;585936;;;;;
504017;585938;;;;;
504018;585941;;;;;
504518;586305;;;;;
504519;586305;;;;;
504520;586306;;;;;
504521;586307;;;;;
504522;586307;;;;;
504523;586308;;;;;
504525;586311;;;;;
504526;586312;;;;;
504527;586312;;;;;
504528;586313;;;;;
504529;586314;;;;;
504530;586316;;;;;
504531;586318;;;;;
504532;586319;;;;;
504533;586319;;;;;
504534;586321;;;;;
504535;586321;;;;;
504536;586322;;;;;
504537;586323;;;;;
504542;586335;;;;;
504543;586337;;;;;
505229;582064;;;;;
503417;587199;;;;;
503418;587199;;;;;
503419;587200;;;;;
503447;587227;;;;;
503481;587862;;;;;
504966;585758;;;;;
504967;585758;;;;;
504968;585760;;;;;
504969;585762;;;;;
504970;585764;;;;;
504971;585767;;;;;
504972;585769;;;;;
504973;585769;;;;;
505047;582049;;;;;
505048;582050;;;;;
505056;581686;;;;;
505068;586544;;;;;
505069;586544;;;;;
505070;586547;;;;;
505071;586547;;;;;
505072;586548;;;;;
505073;586548;;;;;
505074;586549;;;;;
505075;586549;;;;;
505100;586580;;;;;
505101;586580;;;;;
505102;586581;;;;;
504048;587136;;;;;
504049;587137;;;;;
504050;587137;;;;;
504052;587142;;;;;
504053;587142;;;;;
504054;587143;;;;;
504055;587145;;;;;
504056;590486;;;;;
504057;590485;;;;;
504058;590484;;;;;
504059;590483;;;;;
504060;590482;;;;;
3368376;586721;;;;;
3368380;586644;;;;;
504974;585770;;;;;
504975;585770;;;;;
504976;585772;;;;;
504977;585774;;;;;
504978;585776;;;;;
504979;585776;;;;;
505595;581460;;;;;
503514;589450;;;;;
503515;589452;;;;;
503516;589454;;;;;
503517;589456;;;;;
503518;589458;;;;;
503519;589460;;;;;
503520;589460;;;;;
503522;589464;;;;;
503526;589469;;;;;
503527;589469;;;;;
504689;576748;;;;;
504690;576749;;;;;
504691;576750;;;;;
504692;576750;;;;;
503542;587992;;;;;
503543;587992;;;;;
504127;589655;;;;;
505107;587382;;;;;
505108;587409;;;;;
505109;587410;;;;;
505131;581352;;;;;
505138;581362;;;;;
505139;581362;;;;;
505140;581363;;;;;
503951;589297;;;;;
503952;589298;;;;;
504160;589882;;;;;
503990;589852;;;;;
503991;589854;;;;;
504211;587148;;;;;
504209;587148;;;;;
504210;587148;;;;;
504007;585920;;;;;
504008;585920;;;;;
504009;585922;;;;;
504239;585458;;;;;
504240;585459;;;;;
504241;585460;;;;;
504242;585460;;;;;
504246;585465;;;;;
504247;585467;;;;;
504248;585467;;;;;
504252;585470;;;;;
508421;585582;;;;;
508422;585583;;;;;
508423;585583;;;;;
508427;585596;;;;;
508430;585603;;;;;
508431;585605;;;;;
508432;585607;;;;;
507105;586182;;;;;
507106;586184;;;;;
507107;586186;;;;;
507108;586189;;;;;
507109;590315;;;;;
507110;590902;;;;;
507111;590901;;;;;
508472;585677;;;;;
509124;586152;;;;;
509125;586152;;;;;
507112;590900;;;;;
507113;590899;;;;;
507114;590862;;;;;
507115;590861;;;;;
507116;590804;;;;;
507117;590803;;;;;
507118;590802;;;;;
507119;591088;;;;;
507120;591087;;;;;
507121;591042;;;;;
507122;591041;;;;;
507123;591036;;;;;
507124;591035;;;;;
507125;590245;;;;;
507126;590244;;;;;
507127;590240;;;;;
507128;590211;;;;;
507129;590210;;;;;
507130;590209;;;;;
507131;590208;;;;;
507132;590207;;;;;
507133;590206;;;;;
507134;590205;;;;;
507135;590204;;;;;
507136;590203;;;;;
507137;590202;;;;;
507138;590314;;;;;
507139;590307;;;;;
507140;590306;;;;;
507141;590300;;;;;
507142;590269;;;;;
507143;590268;;;;;
507144;590267;;;;;
507145;590266;;;;;
507146;590265;;;;;
507147;590264;;;;;
507789;582626;;;;;
508503;585701;;;;;
508504;585701;;;;;
508505;585702;;;;;
508506;585702;;;;;
508507;585704;;;;;
508508;585706;;;;;
508509;585707;;;;;
508510;585707;;;;;
508513;585713;;;;;
508515;585716;;;;;
508516;585717;;;;;
508517;585717;;;;;
508521;584232;;;;;
508522;584232;;;;;
507148;590263;;;;;
507149;590262;;;;;
507150;590261;;;;;
507151;590260;;;;;
507152;590259;;;;;
507153;590258;;;;;
507154;591120;;;;;
507155;591119;;;;;
507156;590896;;;;;
507157;590895;;;;;
507158;590886;;;;;
507159;590885;;;;;
507575;583739;;;;;
507815;584036;;;;;
507818;584039;;;;;
508582;585725;;;;;
508583;585728;;;;;
508584;585730;;;;;
508585;585732;;;;;
509623;585095;;;;;
509624;585097;;;;;
509632;585102;;;;;
509633;585102;;;;;
509634;585103;;;;;
509635;585104;;;;;
509636;585104;;;;;
509637;585105;;;;;
509638;585105;;;;;
509639;585107;;;;;
509640;585109;;;;;
509643;585112;;;;;
509668;582878;;;;;
509669;582878;;;;;
507608;582587;;;;;
507609;582589;;;;;
507891;586490;;;;;
507892;586492;;;;;
507893;586494;;;;;
507894;586497;;;;;
507895;586497;;;;;
508628;581945;;;;;
508629;581945;;;;;
509347;582185;;;;;
509348;582186;;;;;
507631;583215;;;;;
507632;583215;;;;;
507633;583215;;;;;
507336;581101;;;;;
507904;586513;;;;;
507905;586515;;;;;
507906;586517;;;;;
507907;586520;;;;;
507910;586525;;;;;
507911;586527;;;;;
507912;586528;;;;;
507914;586533;;;;;
507915;586535;;;;;
507916;586537;;;;;
507920;586543;;;;;
507921;584342;;;;;
508303;585987;;;;;
508304;585988;;;;;
508305;585989;;;;;
508306;585990;;;;;
508307;585990;;;;;
508308;585992;;;;;
508316;585997;;;;;
508317;585998;;;;;
508318;586001;;;;;
508319;586001;;;;;
509038;586106;;;;;
509039;586108;;;;;
509040;586108;;;;;
509042;586112;;;;;
653810;724244;;;;;
472437;590225;;;;;
507380;585415;;;;;
507381;585415;;;;;
507382;585415;;;;;
507383;585416;;;;;
507384;586252;;;;;
507385;586254;;;;;
507386;586257;;;;;
507387;586259;;;;;
507388;586261;;;;;
507389;586263;;;;;
508321;586003;;;;;
508322;586003;;;;;
508323;581014;;;;;
508324;581015;;;;;
508325;581015;;;;;
508326;581016;;;;;
508327;581016;;;;;
508328;581017;;;;;
508329;581017;;;;;
508330;586086;;;;;
508331;586087;;;;;
508332;586088;;;;;
508333;586090;;;;;
508334;586091;;;;;
508335;586091;;;;;
508336;586094;;;;;
508337;586095;;;;;
508338;586097;;;;;
508355;585570;;;;;
509043;586114;;;;;
509044;586116;;;;;
509045;586119;;;;;
509046;586120;;;;;
509047;586122;;;;;
509048;580721;;;;;
507390;586265;;;;;
507391;586267;;;;;
507392;586267;;;;;
507393;586268;;;;;
507394;586268;;;;;
507395;586269;;;;;
507396;586269;;;;;
507397;586271;;;;;
507398;586272;;;;;
507399;586273;;;;;
507400;586274;;;;;
507401;586275;;;;;
507402;586276;;;;;
507403;586279;;;;;
507404;586281;;;;;
507405;586281;;;;;
507406;586282;;;;;
507407;586285;;;;;
507408;586287;;;;;
507410;586291;;;;;
507411;586293;;;;;
507412;586295;;;;;
507413;586296;;;;;
508368;585579;;;;;
508369;585581;;;;;
508370;585581;;;;;
508371;585582;;;;;
508052;585391;;;;;
508053;585391;;;;;
508054;585392;;;;;
508055;585395;;;;;
508056;585396;;;;;
508057;585396;;;;;
508058;585397;;;;;
509098;586122;;;;;
509099;586123;;;;;
509100;586126;;;;;
509101;586128;;;;;
509102;586130;;;;;
509103;586132;;;;;
509104;586133;;;;;
509105;586134;;;;;
509106;586134;;;;;
509107;586135;;;;;
509108;586135;;;;;
509109;586136;;;;;
509110;586136;;;;;
509111;586138;;;;;
509116;586148;;;;;
509117;586150;;;;;
509118;586150;;;;;
509119;586150;;;;;
509120;586150;;;;;
509121;586151;;;;;
509122;586151;;;;;
509123;586151;;;;;
509399;582186;;;;;
509400;582188;;;;;
507426;583739;;;;;
507436;583142;;;;;
507446;583183;;;;;
507447;583184;;;;;
507448;583184;;;;;
507449;583185;;;;;
508059;585398;;;;;
508060;586057;;;;;
508061;586058;;;;;
508062;586059;;;;;
508063;586059;;;;;
508064;586060;;;;;
508065;586060;;;;;
508066;586060;;;;;
509549;585083;;;;;
508151;585837;;;;;
509260;585523;;;;;
509261;585525;;;;;
509262;585527;;;;;
509263;585529;;;;;
509264;585532;;;;;
509265;585532;;;;;
509266;585532;;;;;
509267;585534;;;;;
509271;585539;;;;;
509272;585541;;;;;
509274;585544;;;;;
509275;585544;;;;;
508174;590243;;;;;
508175;590242;;;;;
508176;590241;;;;;
508177;590215;;;;;
508178;590212;;;;;
507518;570383;;;;;
507519;570383;;;;;
507520;570384;;;;;
507521;570384;;;;;
507548;583470;;;;;
508210;582507;;;;;
508211;582508;;;;;
508212;582510;;;;;
509596;582862;;;;;
509597;582862;;;;;
509598;582864;;;;;
509599;582864;;;;;
509600;582865;;;;;
508236;580965;;;;;
508238;580969;;;;;
508246;580975;;;;;
508247;580975;;;;;
508248;580976;;;;;
508249;580977;;;;;
508250;580977;;;;;
508251;580978;;;;;
508271;581013;;;;;
508272;581014;;;;;
507979;585333;;;;;
507980;585335;;;;;
507981;585337;;;;;
507982;585339;;;;;
507983;585341;;;;;
507984;585344;;;;;
507985;585346;;;;;
507986;585348;;;;;
507987;585350;;;;;
507988;585353;;;;;
508011;585368;;;;;
508012;585368;;;;;
508297;585978;;;;;
508298;585980;;;;;
508299;585982;;;;;
508300;585984;;;;;
508301;585986;;;;;
508302;585987;;;;;
508689;582463;;;;;
509027;586098;;;;;
509028;586099;;;;;
509029;586099;;;;;
509030;586100;;;;;
509031;586100;;;;;
509032;586101;;;;;
509033;586101;;;;;
509034;586102;;;;;
509035;586102;;;;;
509036;586103;;;;;
509037;586104;;;;;
507282;589937;;;;;
507283;589937;;;;;
507285;589939;;;;;
507286;589940;;;;;
507287;589940;;;;;
507288;589942;;;;;
507289;589942;;;;;
507290;589943;;;;;
507291;589943;;;;;
507300;589954;;;;;
507302;589957;;;;;
507303;589959;;;;;
507196;586205;;;;;
507199;586212;;;;;
507200;585399;;;;;
507201;585401;;;;;
507202;591112;;;;;
507203;591111;;;;;
507204;590843;;;;;
507205;590818;;;;;
507206;585403;;;;;
507207;585403;;;;;
507208;585405;;;;;
507209;585407;;;;;
507210;585410;;;;;
507211;585412;;;;;
507212;585413;;;;;
507213;585413;;;;;
507696;570407;;;;;
507697;570407;;;;;
521960;603554;;;;;
521975;603577;;;;;
521976;603577;;;;;
521977;603577;;;;;
521978;603577;;;;;
521983;603587;;;;;
521984;603587;;;;;
521985;603587;;;;;
521986;603587;;;;;
521987;603587;;;;;
521988;603587;;;;;
521989;603587;;;;;
521990;603587;;;;;
521999;603590;;;;;
522000;603590;;;;;
522001;603590;;;;;
522002;603590;;;;;
522003;603590;;;;;
522004;603590;;;;;
522005;603590;;;;;
522006;603590;;;;;
522007;603591;;;;;
522008;603591;;;;;
522009;603591;;;;;
522010;603591;;;;;
522011;603591;;;;;
522012;603591;;;;;
522013;603591;;;;;
522014;603591;;;;;
522015;603594;;;;;
522016;603594;;;;;
522017;603594;;;;;
522018;603594;;;;;
522019;603594;;;;;
522020;603594;;;;;
522021;603594;;;;;
522022;603594;;;;;
522023;603595;;;;;
522024;603595;;;;;
522025;603595;;;;;
522026;603595;;;;;
522027;603595;;;;;
522028;603595;;;;;
522029;603595;;;;;
522030;603595;;;;;
522033;603597;;;;;
516154;597461;;;;;
516155;597462;;;;;
516156;597463;;;;;
524221;607719;;;;;
515832;596529;;;;;
515833;596530;;;;;
515834;597138;;;;;
515835;597139;;;;;
515836;597141;;;;;
515837;597145;;;;;
515838;597148;;;;;
515839;597151;;;;;
515840;597152;;;;;
515842;597147;;;;;
515846;597457;;;;;
509685;582901;;;;;
509686;582901;;;;;
509687;582902;;;;;
8179266;1297955;;;;;
8179267;1341154;;;;;
8179268;1341168;;;;;
8177668;1343394;;;;;
425884;559071;;;;;
425885;559071;;;;;
492575;559071;;;;;
436767;559326;;;;;
436768;559326;;;;;
487531;559326;;;;;
487532;559326;;;;;
436604;560969;;;;;
436605;560969;;;;;
487188;560969;;;;;
487189;560969;;;;;
427717;560742;;;;;
432640;560238;;;;;
432641;560238;;;;;
491578;560238;;;;;
436955;556276;;;;;
436956;556276;;;;;
487709;556276;;;;;
487710;556276;;;;;
8177669;1358778;;;;;
8177670;1358778;;;;;
8179255;1358778;;;;;
8179256;1358778;;;;;
8179257;1358779;;;;;
8179258;1358779;;;;;
8179260;1358779;;;;;
8179261;1358780;;;;;
8179262;1358780;;;;;
8179263;1358780;;;;;
8179264;1358780;;;;;
8179265;1297954;;;;;
440221;561554;;;;;
462876;586999;;;;;
466740;585414;;;;;
432106;561466;;;;;
488476;561466;;;;;
430704;561922;;;;;
489856;561922;;;;;
488450;561447;;;;;
436747;559314;;;;;
471062;585818;;;;;
471063;585818;;;;;
471064;585818;;;;;
471065;585818;;;;;
425883;559071;;;;;
542231;626289;;;;;
540535;623089;;;;;
431024;556287;;;;;
544379;629176;;;;;
544380;629177;;;;;
548519;632993;;;;;
548520;632994;;;;;
541799;624689;;;;;
541800;624690;;;;;
541801;624691;;;;;
541816;624994;;;;;
547879;632369;;;;;
547880;632370;;;;;
543415;627569;;;;;
543416;627570;;;;;
550119;634257;;;;;
550120;634258;;;;;
555879;639713;;;;;
555880;639713;;;;;
555881;639713;;;;;
555882;639713;;;;;
555883;639714;;;;;
555884;639714;;;;;
555885;639714;;;;;
555886;639714;;;;;
555887;639715;;;;;
556199;640702;;;;;
556200;640703;;;;;
554618;637154;;;;;
587317;663084;;;;;
603253;662433;;;;;
3205832;563615;;;;;
3350141;1968745;;;;;
3350148;562278;;;;;
3205839;562569;;;;;
3205836;562569;;;;;
3213179;558731;;;;;
3213178;558733;;;;;
3306619;563712;;;;;
3306949;586751;;;;;
3308235;563611;;;;;
3304375;563367;;;;;
3304057;563818;;;;;
3306302;562956;;;;;
3306946;563204;;;;;
3307583;563513;;;;;
609015;680689;;;;;
602614;662141;;;;;
602919;662141;;;;;
610599;681652;;;;;
610600;681653;;;;;
602934;662153;;;;;
603242;662154;;;;;
603243;662154;;;;;
603249;662159;;;;;
603252;662433;;;;;
610604;681654;;;;;
610608;681654;;;;;
610613;681654;;;;;
610922;681654;;;;;
610927;681654;;;;;
610929;681655;;;;;
610930;681656;;;;;
611911;682913;;;;;
3322937;562746;;;;;
3322312;582048;;;;;
3321660;560232;;;;;
3321665;562212;;;;;
3321658;560232;;;;;
3318142;561497;;;;;
3315909;561317;;;;;
3316863;561860;;;;;
3315899;561348;;;;;
3289656;562412;;;;;
3287747;1931555;;;;;
3289019;1931563;;;;;
3287427;562558;;;;;
612856;683874;;;;;
626294;696091;;;;;
626295;696091;;;;;
626096;696361;;;;;
626097;696361;;;;;
626100;696357;;;;;
626279;696358;;;;;
626282;696360;;;;;
626284;696095;;;;;
626285;696095;;;;;
626286;696094;;;;;
626287;696094;;;;;
626288;696090;;;;;
626289;696090;;;;;
626290;696090;;;;;
626291;696090;;;;;
626292;696091;;;;;
626293;696091;;;;;
643247;713318;;;;;
643248;713318;;;;;
643250;580694;;;;;
643251;580694;;;;;
643252;580694;;;;;
643253;580694;;;;;
643254;580696;;;;;
631401;701512;;;;;
631402;701512;;;;;
631403;701513;;;;;
631404;701513;;;;;
631405;701513;;;;;
631406;701513;;;;;
631411;701516;;;;;
633985;704056;;;;;
633986;704056;;;;;
633990;704062;;;;;
634279;704062;;;;;
629799;700833;;;;;
638135;706948;;;;;
638136;706948;;;;;
638137;706927;;;;;
638143;706928;;;;;
638144;706928;;;;;
638145;706928;;;;;
638146;706928;;;;;
638147;706929;;;;;
638148;706929;;;;;
638149;706933;;;;;
638150;706933;;;;;
638151;706940;;;;;
630151;701476;;;;;
630152;701476;;;;;
630153;701477;;;;;
630154;701477;;;;;
630155;701478;;;;;
630156;701478;;;;;
630157;701479;;;;;
630158;701479;;;;;
635255;705009;;;;;
635256;705009;;;;;
635261;705014;;;;;
635262;705014;;;;;
635263;705015;;;;;
635264;705015;;;;;
635273;705024;;;;;
635274;705024;;;;;
635587;705343;;;;;
635588;705343;;;;;
635589;705342;;;;;
635590;705342;;;;;
635879;705335;;;;;
635880;705335;;;;;
644215;580696;;;;;
631399;701512;;;;;
631400;701512;;;;;
637479;706931;;;;;
637480;706931;;;;;
637481;706931;;;;;
637482;706931;;;;;
3217348;586501;;;;;
931254;914918;;;;;
931559;914919;;;;;
931566;606138;;;;;
931567;606138;;;;;
931568;606140;;;;;
931569;606140;;;;;
931571;546057;;;;;
932519;915553;;;;;
932522;915555;;;;;
932523;915555;;;;;
932524;915555;;;;;
932525;915555;;;;;
932530;915557;;;;;
932531;915557;;;;;
932532;915557;;;;;
932533;915557;;;;;
932534;915558;;;;;
932839;915558;;;;;
932840;915558;;;;;
932841;915558;;;;;
932842;915559;;;;;
933159;564097;;;;;
933160;564097;;;;;
933161;564097;;;;;
933162;564097;;;;;
933163;564099;;;;;
933164;564099;;;;;
933165;564099;;;;;
933166;564099;;;;;
934807;917476;;;;;
934812;563907;;;;;
934813;563907;;;;;
934814;563907;;;;;
934815;563907;;;;;
934816;564048;;;;;
934817;587198;;;;;
934818;587198;;;;;
934819;587198;;;;;
934820;917478;;;;;
934821;917478;;;;;
934822;917478;;;;;
935719;917478;;;;;
935722;917479;;;;;
935724;917480;;;;;
935725;917480;;;;;
935726;917480;;;;;
935733;917481;;;;;
935734;917481;;;;;
935735;917481;;;;;
935736;587198;;;;;
935737;587198;;;;;
935738;587198;;;;;
935740;585991;;;;;
935741;917484;;;;;
937003;918755;;;;;
937004;918755;;;;;
937005;918755;;;;;
937006;918755;;;;;
937321;918756;;;;;
937326;918757;;;;;
937327;918757;;;;;
937328;918757;;;;;
937329;918757;;;;;
937655;587356;;;;;
937656;587356;;;;;
937657;587356;;;;;
937658;587356;;;;;
950459;927079;;;;;
950460;927080;;;;;
931239;559456;;;;;
3190467;586884;;;;;
3188866;558748;;;;;
3184389;558737;;;;;
3189178;585691;;;;;
964540;568078;;;;;
964541;567556;;;;;
964542;568077;;;;;
964543;568077;;;;;
964544;567560;;;;;
964545;567560;;;;;
965495;585276;;;;;
962940;602897;;;;;
962941;602897;;;;;
962942;602897;;;;;
962943;602897;;;;;
962944;602898;;;;;
965496;585275;;;;;
965497;568532;;;;;
965498;568532;;;;;
965499;936993;;;;;
965500;584604;;;;;
965501;584604;;;;;
965503;639408;;;;;
965504;639408;;;;;
965505;936995;;;;;
967111;779239;;;;;
967112;779240;;;;;
967113;779241;;;;;
967114;779241;;;;;
967117;938276;;;;;
967118;938275;;;;;
967119;938601;;;;;
962946;602898;;;;;
962947;602898;;;;;
962948;935075;;;;;
962949;935075;;;;;
962950;935075;;;;;
963264;568035;;;;;
963265;568035;;;;;
963266;568035;;;;;
963267;568035;;;;;
963268;568500;;;;;
963269;568500;;;;;
963270;568500;;;;;
963591;568500;;;;;
963593;935078;;;;;
963595;775510;;;;;
964535;936033;;;;;
964536;567454;;;;;
964537;567454;;;;;
964538;567083;;;;;
964539;568078;;;;;
658951;542851;;;;;
658952;542849;;;;;
658953;542849;;;;;
658954;542823;;;;;
656039;607411;;;;;
656041;607410;;;;;
656042;607410;;;;;
653799;724232;;;;;
653800;724232;;;;;
653801;724232;;;;;
653806;724237;;;;;
653808;724242;;;;;
658280;728674;;;;;
658281;728675;;;;;
658282;605809;;;;;
658283;605809;;;;;
658284;605812;;;;;
658285;605813;;;;;
658286;605813;;;;;
658287;605814;;;;;
658288;605814;;;;;
658955;542823;;;;;
659879;639405;;;;;
659880;639405;;;;;
659881;639406;;;;;
659882;639407;;;;;
659883;706936;;;;;
659886;607723;;;;;
659887;607723;;;;;
659888;607722;;;;;
659889;607721;;;;;
659890;607724;;;;;
659891;607724;;;;;
658289;585165;;;;;
658290;586961;;;;;
658291;586961;;;;;
658292;542850;;;;;
658293;542850;;;;;
658294;542851;;;;;
663093;549309;;;;;
663094;552904;;;;;
663399;552904;;;;;
663719;590415;;;;;
663720;590415;;;;;
663721;590416;;;;;
663722;590416;;;;;
663723;568976;;;;;
663724;568976;;;;;
663725;579847;;;;;
663726;579847;;;;;
654827;569641;;;;;
654828;569641;;;;;
654829;585274;;;;;
654830;585274;;;;;
654831;585305;;;;;
654832;585305;;;;;
1788554;1428526;;;;;
1788555;1428527;;;;;
1788556;1428528;;;;;
9480376;8344699;;;;;
9178304;8343737;;;;;
9178305;8343735;;;;;
9178306;8343734;;;;;
693804;754915;;;;;
693805;754914;;;;;
693806;754914;;;;;
