ps_code;ps_numero;ps_1;ps_2;ps_cs_code;ps_ti_code;ps_type;ps_fonct;ps_etat;ps_preaff;ps_comment;ps_creadat;ps_majdate;ps_majsrc;ps_abddate;ps_abdsrc
PS000000169429;6;FO000000251220;FO000000251076;16035281;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169431;7;FO000000251221;FO000000251077;16035281;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169433;8;FO000000251222;FO000000251078;16035281;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169435;9;FO000000251223;FO000000251079;16035281;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169437;10;FO000000251224;FO000000251080;16035281;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169439;11;FO000000251225;FO000000251081;16035281;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169441;0;FO000000251226;FO000000251082;16035282;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169443;1;FO000000251227;FO000000251083;16035282;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169445;2;FO000000251228;FO000000251084;16035282;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169447;3;FO000000251229;FO000000251085;16035282;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169449;4;FO000000251230;FO000000251086;16035282;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169451;5;FO000000251231;FO000000251087;16035282;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169453;6;FO000000251232;FO000000251088;16035282;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169455;7;FO000000251233;FO000000251089;16035282;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169457;8;FO000000251234;FO000000251090;16035282;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169459;9;FO000000251235;FO000000251091;16035282;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169461;10;FO000000251236;FO000000251092;16035282;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169463;11;FO000000251237;FO000000251093;16035282;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169465;0;FO000000251238;FO000000251094;16035283;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169467;1;FO000000251239;FO000000251095;16035283;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169469;2;FO000000251240;FO000000251096;16035283;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169471;3;FO000000251241;FO000000251097;16035283;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169473;4;FO000000251242;FO000000251098;16035283;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169475;5;FO000000251243;FO000000251099;16035283;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169477;6;FO000000251244;FO000000251100;16035283;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169479;7;FO000000251245;FO000000251101;16035283;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169481;8;FO000000251246;FO000000251102;16035283;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169483;9;FO000000251247;FO000000251103;16035283;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169485;10;FO000000251248;FO000000251104;16035283;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169487;11;FO000000251249;FO000000251105;16035283;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169489;0;FO000000251250;FO000000251106;16035284;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169491;1;FO000000251251;FO000000251107;16035284;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169493;2;FO000000251252;FO000000251108;16035284;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169495;3;FO000000251253;FO000000251109;16035284;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169497;4;FO000000251254;FO000000251110;16035284;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169499;5;FO000000251255;FO000000251111;16035284;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169501;6;FO000000251256;FO000000251112;16035284;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169503;7;FO000000251257;FO000000251113;16035284;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169505;8;FO000000251258;FO000000251114;16035284;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169507;9;FO000000251259;FO000000251115;16035284;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169509;10;FO000000251260;FO000000251116;16035284;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169511;11;FO000000251261;FO000000251117;16035284;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169513;0;FO000000251262;FO000000251118;16035285;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169515;1;FO000000251263;FO000000251119;16035285;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169517;2;FO000000251264;FO000000251120;16035285;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169519;3;FO000000251265;FO000000251121;16035285;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169521;4;FO000000251266;FO000000251122;16035285;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169523;5;FO000000251267;FO000000251123;16035285;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169525;6;FO000000251268;FO000000251124;16035285;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169527;7;FO000000251269;FO000000251125;16035285;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169529;8;FO000000251270;FO000000251126;16035285;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169531;9;FO000000251271;FO000000251127;16035285;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169533;10;FO000000251272;FO000000251128;16035285;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169535;11;FO000000251273;FO000000251129;16035285;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169537;0;FO000000251274;FO000000251130;16035286;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169539;1;FO000000251275;FO000000251131;16035286;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169541;2;FO000000251276;FO000000251132;16035286;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169543;3;FO000000251277;FO000000251133;16035286;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169545;4;FO000000251278;FO000000251134;16035286;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169547;5;FO000000251279;FO000000251135;16035286;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169549;6;FO000000251280;FO000000251136;16035286;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169551;7;FO000000251281;FO000000251137;16035286;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169553;8;FO000000251282;FO000000251138;16035286;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169555;9;FO000000251283;FO000000251139;16035286;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169557;10;FO000000251284;FO000000251140;16035286;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169559;11;FO000000251285;FO000000251141;16035286;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169561;0;FO000000251286;FO000000251142;16035287;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169563;1;FO000000251287;FO000000251143;16035287;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169565;2;FO000000251288;FO000000251144;16035287;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169567;3;FO000000251289;FO000000251145;16035287;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169569;4;FO000000251290;FO000000251146;16035287;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169571;5;FO000000251291;FO000000251147;16035287;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169573;6;FO000000251292;FO000000251148;16035287;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169575;7;FO000000251293;FO000000251149;16035287;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169577;8;FO000000251294;FO000000251150;16035287;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169579;9;FO000000251295;FO000000251151;16035287;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169581;10;FO000000251296;FO000000251152;16035287;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169583;11;FO000000251297;FO000000251153;16035287;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169585;0;FO000000251298;FO000000257550;16034631;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169586;1;FO000000251299;FO000000257551;16034631;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169587;2;FO000000251300;FO000000257552;16034631;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169588;3;FO000000251301;FO000000257553;16034631;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169589;4;FO000000251302;FO000000257554;16034631;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169590;5;FO000000251303;FO000000257555;16034631;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169591;6;FO000000251304;FO000000257556;16034631;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169592;7;FO000000251305;FO000000257557;16034631;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169593;8;FO000000251306;FO000000257558;16034631;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169594;9;FO000000251307;FO000000257559;16034631;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169595;10;FO000000251308;FO000000257560;16034631;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169596;11;FO000000251309;FO000000257561;16034631;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169597;0;FO000000251310;FO000000257562;16034640;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169598;1;FO000000251311;FO000000257563;16034640;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169599;2;FO000000251312;FO000000257564;16034640;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169600;3;FO000000251313;FO000000257565;16034640;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169601;4;FO000000251314;FO000000257566;16034640;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169602;5;FO000000251315;FO000000257567;16034640;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169603;6;FO000000251316;FO000000257568;16034640;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169604;7;FO000000251317;FO000000257569;16034640;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169605;8;FO000000251318;FO000000257570;16034640;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169606;9;FO000000251319;FO000000257571;16034640;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169607;10;FO000000251320;FO000000257572;16034640;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169608;11;FO000000251321;FO000000257573;16034640;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169609;0;FO000000251322;FO000000257574;16035265;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169610;1;FO000000251323;FO000000257575;16035265;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169611;2;FO000000251324;FO000000257576;16035265;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169612;3;FO000000251325;FO000000257577;16035265;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169613;4;FO000000251326;FO000000257578;16035265;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169614;5;FO000000251327;FO000000257579;16035265;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169615;6;FO000000251328;FO000000257580;16035265;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169616;7;FO000000251329;FO000000257581;16035265;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169617;8;FO000000251330;FO000000257582;16035265;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169618;9;FO000000251331;FO000000257583;16035265;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169619;10;FO000000251332;FO000000257584;16035265;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169620;11;FO000000251333;FO000000257585;16035265;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169621;0;FO000000251334;FO000000257586;16034632;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169622;1;FO000000251335;FO000000257587;16034632;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169623;2;FO000000251336;FO000000257588;16034632;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169624;3;FO000000251337;FO000000257589;16034632;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169625;4;FO000000251338;FO000000257590;16034632;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169626;5;FO000000251339;FO000000257591;16034632;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169627;6;FO000000251340;FO000000257592;16034632;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169628;7;FO000000251341;FO000000257593;16034632;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169629;8;FO000000251342;FO000000257594;16034632;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169630;9;FO000000251343;FO000000257595;16034632;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169631;10;FO000000251344;FO000000257596;16034632;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169632;11;FO000000251345;FO000000257597;16034632;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169633;0;FO000000251346;FO000000257598;16035266;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169634;1;FO000000251347;FO000000257599;16035266;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169635;2;FO000000251348;FO000000257600;16035266;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169636;3;FO000000251349;FO000000257601;16035266;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169637;4;FO000000251350;FO000000257602;16035266;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169638;5;FO000000251351;FO000000257603;16035266;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169639;6;FO000000251352;FO000000257604;16035266;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169640;7;FO000000251353;FO000000257605;16035266;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169641;8;FO000000251354;FO000000257606;16035266;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169642;9;FO000000251355;FO000000257607;16035266;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169643;10;FO000000251356;FO000000257608;16035266;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169644;11;FO000000251357;FO000000257609;16035266;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169645;0;FO000000251358;FO000000257610;16034633;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169646;1;FO000000251359;FO000000257611;16034633;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169647;2;FO000000251360;FO000000257612;16034633;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169648;3;FO000000251361;FO000000257613;16034633;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169649;4;FO000000251362;FO000000257614;16034633;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169650;5;FO000000251363;FO000000257615;16034633;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169651;6;FO000000251364;FO000000257616;16034633;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169652;7;FO000000251365;FO000000257617;16034633;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169653;8;FO000000251366;FO000000257618;16034633;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169654;9;FO000000251367;FO000000257619;16034633;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169655;10;FO000000251368;FO000000257620;16034633;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169656;11;FO000000251369;FO000000257621;16034633;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169657;0;FO000000251370;FO000000257622;16034634;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169658;1;FO000000251371;FO000000257623;16034634;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169659;2;FO000000251372;FO000000257624;16034634;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169660;3;FO000000251373;FO000000257625;16034634;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169661;4;FO000000251374;FO000000257626;16034634;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169662;5;FO000000251375;FO000000257627;16034634;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169663;6;FO000000251376;FO000000257628;16034634;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169664;7;FO000000251377;FO000000257629;16034634;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169665;8;FO000000251378;FO000000257630;16034634;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169666;9;FO000000251379;FO000000257631;16034634;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169667;10;FO000000251380;FO000000257632;16034634;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169668;11;FO000000251381;FO000000257633;16034634;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169669;0;FO000000251382;FO000000257634;16034635;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169670;1;FO000000251383;FO000000257635;16034635;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169671;2;FO000000251384;FO000000257636;16034635;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169672;3;FO000000251385;FO000000257637;16034635;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169673;4;FO000000251386;FO000000257638;16034635;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169674;5;FO000000251387;FO000000257639;16034635;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169675;6;FO000000251388;FO000000257640;16034635;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169676;7;FO000000251389;FO000000257641;16034635;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169677;8;FO000000251390;FO000000257642;16034635;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169678;9;FO000000251391;FO000000257643;16034635;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169679;10;FO000000251392;FO000000257644;16034635;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169680;11;FO000000251393;FO000000257645;16034635;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169681;0;FO000000251394;FO000000257646;16034636;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169682;1;FO000000251395;FO000000257647;16034636;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169683;2;FO000000251396;FO000000257648;16034636;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169684;3;FO000000251397;FO000000257649;16034636;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169685;4;FO000000251398;FO000000257650;16034636;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169686;5;FO000000251399;FO000000257651;16034636;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169687;6;FO000000251400;FO000000257652;16034636;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169688;7;FO000000251401;FO000000257653;16034636;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169689;8;FO000000251402;FO000000257654;16034636;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169690;9;FO000000251403;FO000000257655;16034636;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169691;10;FO000000251404;FO000000257656;16034636;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169692;11;FO000000251405;FO000000257657;16034636;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169693;0;FO000000251406;FO000000257658;16034637;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169694;1;FO000000251407;FO000000257659;16034637;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169695;2;FO000000251408;FO000000257660;16034637;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169696;3;FO000000251409;FO000000257661;16034637;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169697;4;FO000000251410;FO000000257662;16034637;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169698;5;FO000000251411;FO000000257663;16034637;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169699;6;FO000000251412;FO000000257664;16034637;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169700;7;FO000000251413;FO000000257665;16034637;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169701;8;FO000000251414;FO000000257666;16034637;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169702;9;FO000000251415;FO000000257667;16034637;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169703;10;FO000000251416;FO000000257668;16034637;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169704;11;FO000000251417;FO000000257669;16034637;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169705;0;FO000000251418;FO000000257670;16034638;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169706;1;FO000000251419;FO000000257671;16034638;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169707;2;FO000000251420;FO000000257672;16034638;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169708;3;FO000000251421;FO000000257673;16034638;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169709;4;FO000000251422;FO000000257674;16034638;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169710;5;FO000000251423;FO000000257675;16034638;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169711;6;FO000000251424;FO000000257676;16034638;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169712;7;FO000000251425;FO000000257677;16034638;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169713;8;FO000000251426;FO000000257678;16034638;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169714;9;FO000000251427;FO000000257679;16034638;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169715;10;FO000000251428;FO000000257680;16034638;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169716;11;FO000000251429;FO000000257681;16034638;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169717;0;FO000000251430;FO000000257682;16034639;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169718;1;FO000000251431;FO000000257683;16034639;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169719;2;FO000000251432;FO000000257684;16034639;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169720;3;FO000000251433;FO000000257685;16034639;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169721;4;FO000000251434;FO000000257686;16034639;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169722;5;FO000000251435;FO000000257687;16034639;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169723;6;FO000000251436;FO000000257688;16034639;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169724;7;FO000000251437;FO000000257689;16034639;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169725;8;FO000000251438;FO000000257690;16034639;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169726;9;FO000000251439;FO000000257691;16034639;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169727;10;FO000000251440;FO000000257692;16034639;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169728;11;FO000000251441;FO000000257693;16034639;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169729;0;FO000000251442;FO000000257694;16034973;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169730;1;FO000000251443;FO000000257695;16034973;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169731;2;FO000000251444;FO000000257696;16034973;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169732;3;FO000000251445;FO000000257697;16034973;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169733;4;FO000000251446;FO000000257698;16034973;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169734;5;FO000000251447;FO000000257699;16034973;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169735;6;FO000000251448;FO000000257700;16034973;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169736;7;FO000000251449;FO000000257701;16034973;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169737;8;FO000000251450;FO000000257702;16034973;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169738;9;FO000000251451;FO000000257703;16034973;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169739;10;FO000000251452;FO000000257704;16034973;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169740;11;FO000000251453;FO000000257705;16034973;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169741;0;FO000000251454;FO000000257706;16035254;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169742;1;FO000000251455;FO000000257707;16035254;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169743;2;FO000000251456;FO000000257708;16035254;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169744;3;FO000000251457;FO000000257709;16035254;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169745;4;FO000000251458;FO000000257710;16035254;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169746;5;FO000000251459;FO000000257711;16035254;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169747;6;FO000000251460;FO000000257712;16035254;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169748;7;FO000000251461;FO000000257713;16035254;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169749;8;FO000000251462;FO000000257714;16035254;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169750;9;FO000000251463;FO000000257715;16035254;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169751;10;FO000000251464;FO000000257716;16035254;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169752;11;FO000000251465;FO000000257717;16035254;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169753;0;FO000000251466;FO000000257718;16035255;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169754;1;FO000000251467;FO000000257719;16035255;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000169755;2;FO000000251468;FO000000257720;16035255;;SFU;EP;;;;05/07/2023 00:00;;;;
